area,balconynum,balconysize,category,community,floor,gardennum,gardensize,id,listprice,name,onboarddate,roominfo,size,totalfloor,unitprice
葑门,1,5.57,别墅,冠南苑,低,2,55.54,107102402951,945,冠南苑中式联排别墅 精装诚心出售！_苏州姑苏葑门冠南苑二手房(苏州链家),2020-04-17,4室2厅,236.75, (共3层),39916
沧浪新城,2,20.18,普通住宅,友联一村,高,0,0,107102404065,235,友联一村 4室2厅 235万_苏州姑苏沧浪新城友联一村二手房(苏州链家),2020-04-17,4室2厅,163, (共6层),14418
金阊新城,0,0,普通住宅,南山金城1958,低,2,72.3,107102405298,420,南山金城1958 4室2厅 420万_苏州姑苏金阊新城南山金城1958二手房(苏州链家),2020-04-17,4室2厅,141.7, (共6层),29641
娄门,0,0,普通住宅,永林北区,高,0,0,107102415077,309,5楼复式，实用面积170，三开间朝南，房龄新，有车位_苏州姑苏娄门永林北区二手房(苏州链家),2020-04-19,4室2厅,101.7, (共5层),30384
平江新城,0,0,普通住宅,苏江花园,高,0,0,107102361116,256,满五唯一，精装修，拎包入住，价格可谈_苏州姑苏平江新城苏江花园二手房(苏州链家),2020-04-08,4室2厅,118.4, (共5层),21622
平江路,0,0,普通住宅,钮家巷,高,0,0,107102294732,410,临顿路地铁口，平江实小，状元博物馆，纽家巷看房方便_苏州姑苏平江路钮家巷二手房(苏州链家),2020-03-25,5室2厅,88, (共4层),46591
南门,1,14.07,普通住宅,南华公寓,高,0,0,107102295187,399,复式三卫，满五唯一，适合一家人居住，环境好居住舒适_苏州姑苏南门南华公寓二手房(苏州链家),2020-03-25,5室3厅,200, (共5层),19950
虎丘,1,3.64,普通住宅,虎阜花园西区,高,0,0,107102295661,239,满五唯一税少，精装拎包入住，南北通透，实用面积大_苏州姑苏虎丘虎阜花园西区二手房(苏州链家),2020-03-25,4室2厅,99, (共5层),24142
胥江,2,54.78,普通住宅,三香福郡,高,0,0,107102301747,560,三香福郡5楼复式，楼上楼下共190平，房东全新精装修_苏州姑苏胥江三香福郡二手房(苏州链家),2020-03-26,4室3厅,190, (共5层),29474
沧浪新城,0,0,普通住宅,福星小区,高,0,0,107102308136,330,福星小区 五楼顶复 实用空间大 房东诚售_苏州姑苏沧浪新城福星小区二手房(苏州链家),2020-03-28,5室3厅,122, (共5层),27050
胥江,1,53.07,普通住宅,憩苑小区,高,0,0,107102309524,390,劳动路上 2004年房龄 带大晒台 有汽车库 四楼复式_苏州姑苏胥江憩苑小区二手房(苏州链家),2020-03-28,5室2厅,129.08, (共4层),30214
葑门,1,21.0,别墅,东街花苑,低,1,41.81,107102311802,660,新上 姑苏区 联排别墅 振华带城 大院子 房龄新_苏州姑苏葑门东街花苑二手房(苏州链家),2020-03-29,5室3厅,182, (共3层),36264
南门,0,0,普通住宅,化工新村,低,1,41.22,107102312448,376,顾美娟推荐：三开间朝南大院子   房东诚心出售_苏州姑苏南门化工新村二手房(苏州链家),2020-03-29,4室1厅,91.1, (共4层),41274
留园西园,2,33.34,普通住宅,倪家苑,低,0,0,107102312545,360,倪家苑3楼复式 满5年 独库 好房出售_苏州姑苏留园西园倪家苑二手房(苏州链家),2020-03-29,5室2厅,209, (共3层),17225
沧浪新城,2,36.89,普通住宅,友联一村,高,0,0,107102315984,265,新上顶复 价格优惠 看房随时。。。。。。_苏州姑苏沧浪新城友联一村二手房(苏州链家),2020-03-29,4室2厅,128.11, (共6层),20686
桃花坞,0,0,别墅,桃坞巷,低,0,0,107102317729,920,纯别墅小区， 配套齐全 ，视野佳，优质物业。_苏州姑苏桃花坞桃坞巷二手房(苏州链家),2020-03-30,4室2厅,249.43, (共3层),36885
金门,0,0,普通住宅,银杏苑(姑苏区),高,0,0,107102320147,320,五室两厅一厨两卫业主诚心出售。。_苏州姑苏金门银杏苑(姑苏区)二手房(苏州链家),2020-03-30,5室2厅,170, (共5层),18824
金阊新城,0,0,普通住宅,富强新苑一区,高,0,0,107102323474,350,富强新苑一区 5室3厅 350万_苏州姑苏金阊新城富强新苑一区二手房(苏州链家),2020-03-31,5室3厅,189, (共5层),18519
留园西园,0,0,普通住宅,闻钟苑二区,高,0,0,107102323964,258,顶楼复式，带两个汽车位和一个10平的电动车库，精装修_苏州姑苏留园西园闻钟苑二区二手房(苏州链家),2020-04-01,4室2厅,163, (共6层),15829
南门,0,0,普通住宅,西二路散盘,高,0,0,107102325897,180,复式开门做成单户，上下面积均等。_苏州姑苏南门西二路散盘二手房(苏州链家),2020-04-01,5室3厅,85, (共5层),21177
齐门,1,24.68,普通住宅,晋府水巷别墅,低,0,0,107102328448,1000,护城河内高档小区 三楼加大阁楼 阁楼产证不体现_苏州姑苏齐门晋府水巷别墅二手房(苏州链家),2020-04-01,4室2厅,167, (共3层),59881
沧浪新城,2,33.480000000000004,普通住宅,怡景万家,高,0,0,107102329171,560,沧浪新城之翼，稀有顶复，空中花园，大汽车库随时看房_苏州姑苏沧浪新城怡景万家二手房(苏州链家),2020-04-02,4室2厅,205.47, (共5层),27255
留园西园,2,21.88,普通住宅,嘉业阳光城,高,0,0,107102330859,324.5,此房满五年，配套实施完善、交通便利户型很受欢迎_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2020-04-02,5室3厅,209, (共5层),15527
胥江,2,39.53,普通住宅,胥馨家园,高,0,0,107102334432,400,胥馨家园 胥江路 5楼复式 带晒台 价格可谈 独库21平_苏州姑苏胥江胥馨家园二手房(苏州链家),2020-04-03,5室2厅,196.68, (共5层),20338
留园西园,0,0,别墅,玖园,低,0,0,107102336039,750,市区联排 南北院子 四层联排 满两年有钥匙价可谈_苏州姑苏留园西园玖园二手房(苏州链家),2020-04-03,5室3厅,280, (共2层),26786
葑门,0,0,普通住宅,现代花园,高,0,0,107102341272,260,急售 欧尚 家乐福旁 2000年房龄 带独库_苏州姑苏葑门现代花园二手房(苏州链家),2020-04-04,5室1厅,150.8, (共5层),17242
南门,0,0,普通住宅,桂花新村,高,0,0,107102341338,582,桂花  复式 两个车库 三个阳光房  满五唯一 精装全明_苏州姑苏南门桂花新村二手房(苏州链家),2020-04-04,4室2厅,188, (共5层),30958
胥江,0,0,普通住宅,金桥新村,高,0,0,107102344209,265,胥江新村，顶楼复式，精装修可拎包入住_苏州姑苏胥江金桥新村二手房(苏州链家),2020-04-05,5室2厅,134, (共6层),19777
金阊新城,0,0,普通住宅,富强新苑二区,高,0,0,107102345181,255,此房满五，业主自住，安静宜居，出行方便，采光好_苏州姑苏金阊新城富强新苑二区二手房(苏州链家),2020-04-05,4室2厅,153, (共5层),16667
南门,2,36.3,普通住宅,桂花新村,高,0,0,107102348518,630,桂花新村 精装修 全明通透户型 诚售 四楼复式有汽车位_苏州姑苏南门桂花新村二手房(苏州链家),2020-04-06,6室3厅,169.72, (共4层),37120
齐门,0,0,别墅,晋府水巷别墅,低,0,0,107102351938,1600,次新小区 联排别墅前后庭院 顶楼后盖了一层多出100平_苏州姑苏齐门晋府水巷别墅二手房(苏州链家),2020-04-06,9室3厅,366.2, (共3层),43692
平江新城,1,12.89,普通住宅,汇翠花园,高,0,0,107102352262,325,此房楼间距大，中间楼层。采光没问题，户型正气，_苏州姑苏平江新城汇翠花园二手房(苏州链家),2020-04-06,4室2厅,154, (共5层),21104
平江新城,2,47.699999999999996,普通住宅,橘子国花园,高,0,0,107102358168,640,空中别墅，在小区里独具一格。房主诚心出售，价格可谈_苏州姑苏平江新城橘子国花园二手房(苏州链家),2020-04-08,6室2厅,212, (共5层),30189
留园西园,0,0,普通住宅,缘园小区,高,0,0,107102360010,238,4房朝南独立两户外楼梯 采光全天照晒全明户型_苏州姑苏留园西园缘园小区二手房(苏州链家),2020-04-08,4室3厅,131.36, (共5层),18119
葑门,0,0,普通住宅,现代花园,高,0,0,107102292004,252,现代花园精装复式，4房两卫，家具家电齐全_苏州姑苏葑门现代花园二手房(苏州链家),2020-03-24,4室2厅,101, (共5层),24951
金门,1,18.4,普通住宅,银泰花园一期,高,0,0,107102229123,388,新上银泰花园顶层复式，业主诚心出售看房方便。_苏州姑苏金门银泰花园一期二手房(苏州链家),2020-03-08,5室1厅,192, (共5层),20209
平江新城,0,0,普通住宅,当代万国府MOMΛ,低,2,87.62,107102233299,780,当代万国府，第二排小区中间，可等满两年过户，有钥匙_苏州姑苏平江新城当代万国府MOMΛ二手房(苏州链家),2020-03-10,4室3厅,192.66, (共6层),40486
石路,1,15.22,商住两用,金阊大厦,高,0,0,107102241935,260,金阊大厦 5室3厅 260万_苏州姑苏石路金阊大厦二手房(苏州链家),2020-03-12,5室3厅,128, (共6层),20313
胥江,1,13.96,普通住宅,新康花园,高,0,0,107102244260,288,新康花园二期  复式 有独库 有钥匙看房方便_苏州姑苏胥江新康花园二手房(苏州链家),2020-03-13,5室2厅,168.94, (共6层),17048
金门,0,0,别墅,寒舍,低,0,0,107102246026,534.6,寒舍 4室2厅 534.6万_苏州姑苏金门寒舍二手房(苏州链家),2020-03-13,4室2厅,202.66, (共3层),26380
虎丘,0,0,普通住宅,虎阜花园西区,高,0,0,107102247651,258.5,虎阜花园西区 经典四房 顶带阁 改善住房_苏州姑苏虎丘虎阜花园西区二手房(苏州链家),2020-03-14,4室2厅,120, (共5层),21542
胥江,1,12.97,普通住宅,金桥新村,高,0,0,107102249959,238,金桥新村 满五唯一 带车位 车库  带露台 拎包入住_苏州姑苏胥江金桥新村二手房(苏州链家),2020-03-14,4室2厅,156, (共6层),15257
胥江,0,0,普通住宅,新康花园,高,0,0,107102253122,266,新康花园 顶楼复式 业主诚心急售_苏州姑苏胥江新康花园二手房(苏州链家),2020-03-15,5室2厅,140, (共6层),19000
胥江,0,0,普通住宅,锦邻缘,高,0,0,107102254358,272,新上锦邻缘，五楼带阁楼，四房两厅精装修_苏州姑苏胥江锦邻缘二手房(苏州链家),2020-03-15,4室2厅,99.27, (共5层),27401
留园西园,0,0,别墅,嘉业阳光城,低,0,0,107102256325,699,姑苏西园 新庄立交 联排别墅 诚意出售！_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2020-03-16,5室3厅,252, (共1层),27739
胥江,1,9.79,普通住宅,梅亭苑,高,0,0,107102258072,235,得房率高，自行车库15平米，看房方便_苏州姑苏胥江梅亭苑二手房(苏州链家),2020-03-16,4室2厅,102, (共5层),23040
平江新城,0,0,普通住宅,梅花新村,高,0,0,107102259645,320,在建地铁口旁，很实用的大六房，低单价，拎包入住_苏州姑苏平江新城梅花新村二手房(苏州链家),2020-03-16,6室2厅,151, (共6层),21193
平江新城,1,15.78,普通住宅,天筑家园南区,高,0,0,107102262731,548,天筑家园超大复式，精装5房，位置好.诚心出售~_苏州姑苏平江新城天筑家园南区二手房(苏州链家),2020-03-17,5室3厅,220, (共5层),24910
留园西园,1,12.0,别墅,丽景花苑,低,1,50.4,107102266423,780,古城区独栋别墅自住装修带车库带大院子_苏州姑苏留园西园丽景花苑二手房(苏州链家),2020-03-18,5室3厅,250, (共1层),31200
平江新城,1,9.71,普通住宅,苏江花园,高,0,0,107102272457,369,必看好房精装复式诚心出售随时可看_苏州姑苏平江新城苏江花园二手房(苏州链家),2020-03-20,4室2厅,155, (共5层),23807
胥江,2,47.83,普通住宅,胥馨家园,高,0,0,107102273595,445.8,胥江路 胥馨家园 4楼复 精装五居室 独立自行车库！_苏州姑苏胥江胥馨家园二手房(苏州链家),2020-03-20,5室2厅,216.88, (共4层),20556
平江新城,1,11.31,普通住宅,大观花园,高,0,0,107102274658,420,南北通透，改善型，交通、娱乐、学 校都很好_苏州姑苏平江新城大观花园二手房(苏州链家),2020-03-20,5室2厅,160, (共5层),26250
留园西园,0,0,普通住宅,冠云花园,高,0,0,107102277315,240,冠云花园 5室2厅 240万_苏州姑苏留园西园冠云花园二手房(苏州链家),2020-03-21,5室2厅,120, (共6层),20000
平江新城,2,14.850000000000001,普通住宅,大观花园北区,高,0,0,107102278774,428,大观花园满五 ，精装修，两房朝南，交通方便_苏州姑苏平江新城大观花园北区二手房(苏州链家),2020-03-21,4室2厅,150, (共5层),28534
平江新城,1,9.75,普通住宅,大观花园,高,0,0,107102280068,455,大观花园，136平+70平+汽车库28平+大露台，诚心急售_苏州姑苏平江新城大观花园二手房(苏州链家),2020-03-21,5室2厅,206, (共5层),22088
平江新城,0,0,别墅,中梁天御三区,低,0,0,107102281811,1178,品质小区 低密度住宅  新上别墅 带160平大院子_苏州姑苏平江新城中梁天御三区二手房(苏州链家),2020-03-22,5室3厅,404.62, (共2层),29114
南门,2,26.759999999999998,普通住宅,盘溪新村上沙苑,高,0,0,107102282694,298,满五唯一，经典复式，四房朝南，采光充足，交通便利。_苏州姑苏南门盘溪新村上沙苑二手房(苏州链家),2020-03-22,4室2厅,149.1, (共5层),19987
沧浪新城,1,6.66,普通住宅,友联二村,高,0,0,107102285877,235,友联二村 5室2厅 235万_苏州姑苏沧浪新城友联二村二手房(苏州链家),2020-03-23,5室2厅,140, (共6层),16786
娄门,1,10.45,普通住宅,永林二区,高,0,0,107102285903,310,永林二区，婚房装修，顶楼复式，楼上楼下一样大_苏州姑苏娄门永林二区二手房(苏州链家),2020-03-23,4室2厅,110, (共6层),28182
平江新城,3,19.71,普通住宅,苏锦一村,高,0,0,107102285989,320,苏锦一村 顶楼复式 中等装修 看房方便 业主诚心出售_苏州姑苏平江新城苏锦一村二手房(苏州链家),2020-03-23,5室3厅,148.07, (共5层),21612
金门,0,0,别墅,寒舍,低,0,0,107102287344,660,姑苏城外寒舍精装别墅业主诚心出售_苏州姑苏金门寒舍二手房(苏州链家),2020-03-23,4室2厅,223, (共3层),29597
留园西园,0,0,别墅,嘉业阳光城,低,0,0,107102288248,630,嘉业阳光城联排别墅230平，院子25平左右，630万_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2020-03-23,5室3厅,230, (共1层),27392
平江新城,0,0,普通住宅,新天地家园北区,高,0,0,107102288512,326,房东诚心卖房，有钥匙，看房方便。_苏州姑苏平江新城新天地家园北区二手房(苏州链家),2020-03-23,5室2厅,128, (共4层),25469
胥江,2,32.3,普通住宅,小施家弄22号,高,0,0,107102290415,335,业主自住精装修四楼复式，前后带大露台 彩光好通透_苏州姑苏胥江小施家弄22号二手房(苏州链家),2020-03-24,4室2厅,147, (共4层),22790
娄门,2,10.25,普通住宅,永林二区,高,0,0,107102228664,345,新永林二区商品房复式好房带汽车库_苏州姑苏娄门永林二区二手房(苏州链家),2020-03-08,4室2厅,118.05, (共5层),29225
南门,2,22.11,普通住宅,润发公寓,高,0,0,107102144847,675,精装复式 位置环境不错 带独立车库 诚心出售_苏州姑苏南门润发公寓二手房(苏州链家),2020-01-08,5室3厅,190, (共4层),35527
平江新城,0,0,普通住宅,苏江花园,高,0,0,107102145489,265,仲雅苑边上 苏江花园 5楼带阁楼 满5年 草桥和平实小_苏州姑苏平江新城苏江花园二手房(苏州链家),2020-01-08,4室2厅,129, (共5层),20543
留园西园,0,0,普通住宅,新庄新村,低,0,0,107102145551,228,新庄新村一楼带院子开门，院子30平方，采光好_苏州姑苏留园西园新庄新村二手房(苏州链家),2020-01-08,4室2厅,97.07, (共4层),23489
齐门,0,0,别墅,狮林苑,低,0,0,107102146825,2300,狮林苑 优质房源  1楼带院子    ._苏州姑苏齐门狮林苑二手房(苏州链家),2020-01-09,6室2厅,240, (共2层),95834
南门,1,11.83,普通住宅,南环西路23号,高,0,0,107102150902,270,好房出售，4号线轻轨，经典装修。_苏州姑苏南门南环西路23号二手房(苏州链家),2020-01-10,4室2厅,157, (共5层),17198
石路,0,0,别墅,当代苏洲府MOMΛ,低,0,0,107102152292,1399,石路繁华地段闹中曲静享品质生活_苏州姑苏石路当代苏洲府MOMΛ二手房(苏州链家),2020-01-10,4室3厅,303, (共3层),46172
