area,balconynum,balconysize,category,community,floor,gardennum,gardensize,id,listprice,name,onboarddate,roominfo,size,totalfloor,unitprice
胥江,0,0,普通住宅,彩虹一村,高,0,0,107101110872,270,房子很大，楼上有大露台和阳光房_苏州姑苏胥江彩虹一村二手房(苏州链家),2019-03-12,4室3厅,115.49, (共6层),23379
平江新城,0,0,普通住宅,天筑家园南区,高,0,0,107101114668,450,门口地铁 少有复式 体现面积  带租车位 看房随时_苏州姑苏平江新城天筑家园南区二手房(苏州链家),2019-03-13,5室4厅,176.92, (共5层),25436
金门,0,0,普通住宅,新元二村,高,0,0,107101118115,300,自住   保养好   随时可看_苏州姑苏金门新元二村二手房(苏州链家),2019-03-14,4室2厅,138, (共5层),21740
南门,0,0,普通住宅,南华公寓,高,0,0,107101127856,316,五楼复式楼层，精装修，户型大，五房，适合一家人居住_苏州姑苏南门南华公寓二手房(苏州链家),2019-03-17,5室2厅,197, (共5层),16041
金阊新城,0,0,普通住宅,宝邻苑,高,0,0,107101131265,189,此房满两年。好楼层出行方便，卧室朝南采光好_苏州姑苏金阊新城宝邻苑二手房(苏州链家),2019-03-18,4室2厅,86.54, (共6层),21840
沧浪新城,0,0,普通住宅,福星小区,高,0,0,107101139492,306,福星小区  精装复式 带汽车库 房东诚心_苏州姑苏沧浪新城福星小区二手房(苏州链家),2019-03-21,5室2厅,200, (共5层),15300
葑门,0,0,普通住宅,葑门路71号,高,0,0,107101153673,429,莫邪路葑门路有小区有物业复式大房 有车库有露台满5年_苏州姑苏葑门葑门路71号二手房(苏州链家),2019-03-25,4室3厅,183.05, (共6层),23437
胥江,0,0,普通住宅,泰南苑,高,0,0,107101157747,315,泰南苑5楼复式，自住精装环境好_苏州姑苏胥江泰南苑二手房(苏州链家),2019-03-26,5室3厅,200, (共5层),15750
金门,0,0,普通住宅,阊胥路102号,高,0,0,107101163161,340,地铁口小区 交通便利 配套齐全 环境好_苏州姑苏金门阊胥路102号二手房(苏州链家),2019-03-28,4室2厅,175, (共5层),19429
金门,0,0,普通住宅,采香花园,高,0,0,107101163833,425,好楼层，地铁口！出行方便，通风好！！_苏州姑苏金门采香花园二手房(苏州链家),2019-03-28,6室3厅,196, (共4层),21684
胥江,0,0,别墅,润福园,低,0,0,107101174398,795,市区别墅区 出行方便 业主诚心出售 看房提前联系_苏州姑苏胥江润福园二手房(苏州链家),2019-03-31,7室4厅,249, (共3层),31928
沧浪新城,1,17.13,普通住宅,福星小区,高,0,0,107101178927,310,福星小区顶复，精装拎包入住，有汽车库，随时可看_苏州姑苏沧浪新城福星小区二手房(苏州链家),2019-04-01,4室2厅,122, (共5层),25410
南门,0,0,普通住宅,桂花公寓,高,0,0,107101186813,633,此房满两年，省税，生活方便，交通便利_苏州姑苏南门桂花公寓二手房(苏州链家),2019-04-03,5室2厅,181, (共4层),34973
观前街,0,0,普通住宅,蔡汇河头15号,低,0,0,107101190018,340,观前街，姑苏区市区中区域好房。_苏州姑苏观前街蔡汇河头15号二手房(苏州链家),2019-04-04,4室2厅,100.8, (共3层),33731
平江路,2,40.78,普通住宅,蕴秀园,高,0,0,107101193764,566,蕴秀园大面积复式好房含大汽车库和自行车库，有车位_苏州姑苏平江路蕴秀园二手房(苏州链家),2019-04-05,5室3厅,179.46, (共4层),31540
胥江,2,34.86,普通住宅,阊胥路1号,高,0,0,107101201187,388,此房满五不唯一，交易过户时免除增值税。_苏州姑苏胥江阊胥路1号二手房(苏州链家),2019-04-07,4室2厅,190, (共5层),20422
留园西园,1,8.54,普通住宅,嘉业阳光城,高,0,0,107101210251,358,精装4房 看房方便 业主诚心出售  有在租车位_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2019-04-11,4室3厅,194, (共5层),18454
金门,1,15.47,普通住宅,东沁苑,高,0,0,107101215099,350,五楼复式，采光好满五唯一，省个税，带20平大露台。_苏州姑苏金门东沁苑二手房(苏州链家),2019-04-12,5室3厅,208, (共5层),16827
留园西园,1,13.2,普通住宅,中天品苑西区,高,0,0,107101214886,386,西区 东边户 顶楼带阁楼 带自行车库_苏州姑苏留园西园中天品苑西区二手房(苏州链家),2019-04-12,5室2厅,125.2, (共6层),30831
胥江,0,0,普通住宅,友新新村,高,0,0,107101231054,302,友新新村 4室2厅 302万_苏州姑苏胥江友新新村二手房(苏州链家),2019-04-17,4室2厅,108.69, (共5层),27786
平江新城,0,0,普通住宅,苏锦一村,高,0,0,107101231716,280,地铁好房 满五唯一省税 随时可看_苏州姑苏平江新城苏锦一村二手房(苏州链家),2019-04-17,4室2厅,79.6, (共5层),35176
留园西园,0,0,别墅,枫江居,低,0,0,107101239967,543,联排别墅，带50平花园，院子已开门，可独立进出！_苏州姑苏留园西园枫江居二手房(苏州链家),2019-04-19,4室2厅,212.87, (共1层),25509
金门,0,0,普通住宅,彩香一村三区,高,0,0,107101242912,245,彩香一村三区五楼带阁楼 有独立汽车库_苏州姑苏金门彩香一村三区二手房(苏州链家),2019-04-20,4室2厅,139, (共5层),17626
胥江,1,12.97,普通住宅,润达新村,高,0,0,107101253336,244,润达新村，顶楼复式，看房方便，诚心出售_苏州姑苏胥江润达新村二手房(苏州链家),2019-04-24,5室4厅,108, (共6层),22593
平江新城,0,0,普通住宅,天筑家园南区,高,0,0,107101253425,466,天筑家园南区 精装修 顶楼复式 保养的好_苏州姑苏平江新城天筑家园南区二手房(苏州链家),2019-04-24,6室3厅,180, (共5层),25889
留园西园,0,0,普通住宅,闻钟苑二区,高,0,0,107101261552,295,顶楼带阁楼 空间大 采光好 视野好_苏州姑苏留园西园闻钟苑二区二手房(苏州链家),2019-04-26,6室4厅,194.06, (共5层),15202
胥江,0,0,普通住宅,广大家园,高,0,0,107101270272,250,无抵押无贷款，签约方便，带13平自行车库，诚心出售！_苏州姑苏胥江广大家园二手房(苏州链家),2019-04-29,4室2厅,123, (共6层),20326
苏州大学,2,27.29,普通住宅,相门新村,高,0,0,107101283884,367,复式楼层，双阳台，采光好，精装自住，7平独库_苏州姑苏苏州大学相门新村二手房(苏州链家),2019-05-03,5室2厅,177.55, (共5层),20671
桃花坞,0,0,普通住宅,梵门桥弄散盘,低,0,0,107101288468,250,学士街，整栋两层私房，位于石路观前中间位置_苏州姑苏桃花坞梵门桥弄散盘二手房(苏州链家),2019-05-05,6室1厅,140, (共2层),17858
南门,1,12.55,普通住宅,瓣莲巷散盘,高,0,0,107101108225,285,近养育巷地铁口，复式大露台，房龄新，出行方便_苏州姑苏南门瓣莲巷散盘二手房(苏州链家),2019-03-11,4室2厅,85.23, (共4层),33439
十全街,0,0,普通住宅,木杏苑,高,0,0,107100691350,540,一梯2户，含汽车库，4楼复式 自住装修_苏州姑苏十全街木杏苑二手房(苏州链家),2018-10-03,4室3厅,147, (共4层),36735
十全街,1,14.34,普通住宅,尚书里5号,低,0,0,107100692345,665,护城河十全街04年房龄，有汽车库，复式产证全体现_苏州姑苏十全街尚书里5号二手房(苏州链家),2018-10-04,4室3厅,176, (共3层),37785
金阊新城,1,11.75,普通住宅,富强新苑二区,高,0,0,107100709796,290,此房买一层加一层，空中别墅，得房率高，采光好。_苏州姑苏金阊新城富强新苑二区二手房(苏州链家),2018-10-10,5室3厅,186, (共5层),15592
胥江,3,28.479999999999997,普通住宅,新康花园,高,0,0,107100734185,342,多层 顶楼复式  户型方正 带大露台 适合多口之家_苏州姑苏胥江新康花园二手房(苏州链家),2018-10-18,6室3厅,220, (共6层),15546
留园西园,1,2.76,普通住宅,广济公寓,高,0,0,107100761203,262,广济公寓  128.00m² 215 万_苏州姑苏留园西园广济公寓二手房(苏州链家),2018-10-27,4室2厅,128, (共6层),20469
金门,2,18.78,普通住宅,采香花园,高,0,0,107100785272,362,简装温馨舒适一家住，户型敞亮，视野宽阔，采光充足_苏州姑苏金门采香花园二手房(苏州链家),2018-11-05,6室3厅,193.27, (共6层),18731
胥江,2,25.64,普通住宅,姑香苑,高,0,0,107100762678,304,六楼复式 实用面积大 近地铁高架 出行方便_苏州姑苏胥江姑香苑二手房(苏州链家),2018-10-28,5室3厅,200, (共6层),15200
金阊新城,0,0,普通住宅,南山金城1958,高,0,0,107100809401,435,低楼层出行方便，精装60万，三开朝南采光好。_苏州姑苏金阊新城南山金城1958二手房(苏州链家),2018-11-14,5室3厅,174.33, (共6层),24953
留园西园,2,42.400000000000006,普通住宅,嘉业阳光城,高,0,0,107100810546,380,视野开阔、配套实施完善、交通便利_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2018-11-15,5室2厅,241.9, (共5层),15709
留园西园,1,6.59,别墅,嘉业阳光城,低,1,18.57,107100820961,600,姑苏古城区联排别墅，诚意出售，看房随时。_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2018-11-19,5室2厅,221, (共1层),27150
留园西园,1,16.43,普通住宅,闻钟苑三区,高,0,0,107100826354,280,三区 复式带大露台 诚心出售280万！带汽车库 价格可谈_苏州姑苏留园西园闻钟苑三区二手房(苏州链家),2018-11-21,5室2厅,127, (共5层),22048
葑门,0,0,普通住宅,现代花园,高,0,0,107100826958,270,现代花园    153平     290万_苏州姑苏葑门现代花园二手房(苏州链家),2018-11-21,4室2厅,153, (共5层),17648
胥江,1,12.21,普通住宅,彩虹新村,高,0,0,107100847648,265,房子是顶楼复式，利用空间大，保养好_苏州姑苏胥江彩虹新村二手房(苏州链家),2018-11-29,4室2厅,140, (共4层),18929
胥江,1,12.3,普通住宅,桐馨苑,高,0,0,107100855121,240,顶楼复式，地铁出口处，带独库，采光充足，诚心出售_苏州姑苏胥江桐馨苑二手房(苏州链家),2018-12-02,4室2厅,160, (共6层),15000
留园西园,0,0,普通住宅,桐仁花园,高,0,0,107100912983,192,桐仁花园 4室2厅 192万_苏州姑苏留园西园桐仁花园二手房(苏州链家),2018-12-25,4室2厅,56.09, (共5层),34231
石路,0,0,普通住宅,南浩花园,高,0,0,107100921575,330,石路商圈，高楼层视野开阔，看房随时_苏州姑苏石路南浩花园二手房(苏州链家),2018-12-28,4室3厅,116, (共5层),28449
胥江,2,23.48,普通住宅,新康花园,高,0,0,107100936694,285,房龄新 满五年 近地铁 近公园 出行方便  诚心出售_苏州姑苏胥江新康花园二手房(苏州链家),2019-01-03,5室2厅,155, (共5层),18388
金阊新城,0,0,普通住宅,南山金城1958,高,0,0,107100972969,255,南山洋房 顶带阁 实际使用面积大南北通透 诚心出售_苏州姑苏金阊新城南山金城1958二手房(苏州链家),2019-01-18,4室2厅,85, (共6层),30000
石路,1,12.3,普通住宅,凯旋花园,高,0,0,107100994975,365,5楼复式的，大四房，房东自住。_苏州姑苏石路凯旋花园二手房(苏州链家),2019-01-30,4室3厅,168, (共5层),21727
胥江,2,29.509999999999998,普通住宅,新康花园,高,0,0,107101015246,350,房东诚心出售，交通便利，四通八达。_苏州姑苏胥江新康花园二手房(苏州链家),2019-02-15,5室3厅,172, (共5层),20349
娄门,0,0,普通住宅,永林北区,高,0,0,107101026053,280,永林新村上下两层精装 满五年省个税 业主置换诚心出售_苏州姑苏娄门永林北区二手房(苏州链家),2019-02-18,5室2厅,80, (共6层),35000
娄门,1,12.4,普通住宅,永林二区,高,0,0,107101026123,390,装修简单清爽 顶楼复式 超 大面积_苏州姑苏娄门永林二区二手房(苏州链家),2019-02-18,6室2厅,204, (共5层),19118
胥江,5,93.80000000000001,普通住宅,万科金品家园,高,0,0,107101034943,735,万科金品家园 西区洋房 挑高三层 装修保养好_苏州姑苏胥江万科金品家园二手房(苏州链家),2019-02-20,4室2厅,187.45, (共4层),39211
南门,0,0,普通住宅,新翠园新村,高,0,0,107101041798,490,新翠园新村五楼复式，有大晒台采光好_苏州姑苏南门新翠园新村二手房(苏州链家),2019-02-22,5室2厅,179, (共5层),27375
留园西园,1,12.19,普通住宅,闻钟苑一区,高,0,0,107101048029,223,好房优质小区，价格底，房东诚心出售_苏州姑苏留园西园闻钟苑一区二手房(苏州链家),2019-02-24,4室2厅,106, (共6层),21038
观前街,0,0,普通住宅,土圣巷,低,0,0,107101052267,395,急售好房业主诚卖地理位置优越。_苏州姑苏观前街土圣巷二手房(苏州链家),2019-02-25,4室2厅,90, (共2层),43889
胥江,1,13.98,普通住宅,润达新村,高,0,0,107101072394,370,润达新村复式 精装修 有汽车库 有钥匙看房方便_苏州姑苏胥江润达新村二手房(苏州链家),2019-03-02,4室2厅,140, (共6层),26429
平江新城,0,0,普通住宅,当代万国府MOMΛ,高,0,0,107101093917,580,恒温恒湿恒氧 精装科技住宅 中上楼层  视野采光好_苏州姑苏平江新城当代万国府MOMΛ二手房(苏州链家),2019-03-07,4室2厅,145.7, (共16层),39808
留园西园,1,12.97,普通住宅,福马小区,高,0,0,107101098216,288,单价低，出行方便，房东诚心出售_苏州姑苏留园西园福马小区二手房(苏州链家),2019-03-09,4室2厅,152.21, (共5层),18922
平江新城,0,0,普通住宅,大观花园北区,低,1,52.33,107100631228,600,大观花园 一楼花园洋房 50平大院子 诚心出售_苏州姑苏平江新城大观花园北区二手房(苏州链家),2018-09-10,4室2厅,180, (共5层),33334
平江新城,0,0,普通住宅,当代万国府MOMΛ,低,2,87.16999999999999,107100264749,718,万国府下叠经典高实用精装户型，南北双开门院子_苏州姑苏平江新城当代万国府MOMΛ二手房(苏州链家),2018-05-06,5室2厅,192.57, (共6层),37286
齐门,0,0,别墅,拙政别墅,低,0,0,107100284436,7900,市区纯别墅小区 毛坯房 人车分流 有大花园_苏州姑苏齐门拙政别墅二手房(苏州链家),2018-05-13,5室3厅,1236, (共2层),63916
胥江,0,0,普通住宅,金桥新村,高,0,0,107100308058,189,金桥新村顶楼复式，两个大阳台，诚心买价钱可谈_苏州姑苏胥江金桥新村二手房(苏州链家),2018-05-21,4室2厅,75, (共6层),25200
南门,2,27.16,普通住宅,竹辉路散盘,低,0,0,107100337881,750,竹辉路沿线 带车库 三楼复式 急售_苏州姑苏南门竹辉路散盘二手房(苏州链家),2018-05-31,5室2厅,250, (共3层),30000
南门,2,39.49,别墅,桂花新村,低,1,181.44,107100342436,1996,古城区 护城河内独栋别墅房东移民诚心出售_苏州姑苏南门桂花新村二手房(苏州链家),2018-06-02,6室3厅,342, (共3层),58363
胥江,1,13.23,普通住宅,姑香苑,高,0,0,107100357267,330,姑香苑 4室2厅 330万_苏州姑苏胥江姑香苑二手房(苏州链家),2018-06-07,4室2厅,162, (共6层),20371
留园西园,0,0,别墅,江枫别墅,低,0,0,107100374684,1550,园林独栋别墅，四面花园，精装修，保养好，交通便利。_苏州姑苏留园西园江枫别墅二手房(苏州链家),2018-06-12,4室2厅,385, (共1层),40260
沧浪新城,1,8.12,普通住宅,长欣苑南区,高,0,0,107100377211,215,二号线地铁口  复式带阁楼 南北朝向四室两厅_苏州姑苏沧浪新城长欣苑南区二手房(苏州链家),2018-06-13,4室2厅,120, (共5层),17917
齐门,1,21.72,普通住宅,白塔西路散盘,低,1,109.71,107100395658,1200,满两年 精装修 大院子 观前街 拙政园 平江路_苏州姑苏齐门白塔西路散盘二手房(苏州链家),2018-06-20,5室2厅,325.82, (共4层),36831
金门,1,9.82,普通住宅,馨泓花园B区,高,0,0,107100405915,388,市区好房 不仅房龄新而且税费少_苏州姑苏金门馨泓花园B区二手房(苏州链家),2018-06-23,6室2厅,176, (共5层),22046
留园西园,1,3.4,普通住宅,恒润新新家园,高,0,0,107100433235,288,多层，采光无遮挡，带有个买断的机械车位_苏州姑苏留园西园恒润新新家园二手房(苏州链家),2018-07-03,4室3厅,112, (共6层),25715
金门,1,6.29,普通住宅,金门路386号,高,0,0,107100442209,260,金门路386号，顶楼带阁楼，通风好，适合置换。_苏州姑苏金门金门路386号二手房(苏州链家),2018-07-06,4室2厅,116.82, (共5层),22257
金阊新城,1,11.97,普通住宅,富强新苑二区,高,0,0,107100457527,290,富强新苑二区 纯毛坯 大五房 装修风格自己选_苏州姑苏金阊新城富强新苑二区二手房(苏州链家),2018-07-12,5室2厅,190, (共5层),15264
南门,1,13.4,普通住宅,桂花公寓,低,1,13.55,107100443838,590,桂花公寓 4室3厅 590万_苏州姑苏南门桂花公寓二手房(苏州链家),2018-07-07,4室3厅,164.08, (共4层),35959
金阊新城,0,0,普通住宅,南山金城1958,高,0,0,107100488004,480,南山金城 洋房 顶带阁 装修好_苏州姑苏金阊新城南山金城1958二手房(苏州链家),2018-07-22,6室3厅,163, (共5层),29448
胥江,2,19.96,普通住宅,劳动路110号,高,0,0,107100477750,410,劳动路五楼复式房诚心出售 ！！看房方便！_苏州姑苏胥江劳动路110号二手房(苏州链家),2018-07-19,5室3厅,147.2, (共5层),27854
胥江,0,0,普通住宅,胥虹苑,高,0,0,107100498416,310,极力热推，胥虹苑，6楼，精装，看房随时_苏州姑苏胥江胥虹苑二手房(苏州链家),2018-07-26,5室2厅,167, (共6层),18563
沧浪新城,1,8.2,普通住宅,长欣苑南区,高,0,0,107100510678,284,长欣苑 顶楼复式 使用空间大 精装修 可拎包入住_苏州姑苏沧浪新城长欣苑南区二手房(苏州链家),2018-07-31,4室2厅,132, (共5层),21516
金门,0,0,普通住宅,菱塘新村二区,高,0,0,107100511466,285.6,菱塘新村二区，顶楼复式四房出售_苏州姑苏金门菱塘新村二区二手房(苏州链家),2018-07-31,4室2厅,108.5, (共5层),26323
金阊新城,0,0,普通住宅,南山金城1958,高,0,0,107100512257,555,南山金城，多层洋房 得房率高 户型正 有钥匙 看房随时_苏州姑苏金阊新城南山金城1958二手房(苏州链家),2018-07-31,6室2厅,180, (共5层),30834
桃花坞,0,0,别墅,桃坞郡府,低,0,0,107100530611,1580,姑苏古城纯别墅小区，独栋140前后花园，满2年_苏州姑苏桃花坞桃坞郡府二手房(苏州链家),2018-08-07,5室3厅,443.57, (共3层),35621
胥江,0,0,别墅,东方苑（胥江）,低,0,0,107100537848,518,东方苑 联排别墅1-3楼 诚心出售_苏州姑苏胥江东方苑（胥江）二手房(苏州链家),2018-08-09,4室2厅,157, (共3层),32994
胥江,2,16.85,普通住宅,姑香苑,高,0,0,107100564131,205,尖顶复式 前后露台 房东换房子 诚意出售_苏州姑苏胥江姑香苑二手房(苏州链家),2018-08-19,5室1厅,120, (共6层),17084
金门,1,17.73,普通住宅,菱塘新村二区,高,0,0,107100595561,305,地铁口 顶楼复式 适合三代同堂 满5年 免增值税_苏州姑苏金门菱塘新村二区二手房(苏州链家),2018-08-29,6室3厅,180, (共5层),16945
葑门,0,0,普通住宅,现代花园,高,0,0,107100601898,305,现代花园三期商品房，自住精装，楼上开晒台，利用率高_苏州姑苏葑门现代花园二手房(苏州链家),2018-08-31,5室3厅,150.88, (共5层),20215
齐门,0,0,普通住宅,石塘桥弄散盘,低,0,0,107100605113,590,北寺塔别墅，石塘桥弄，独门独院，出行方便，诚心出售_苏州姑苏齐门石塘桥弄散盘二手房(苏州链家),2018-09-01,4室3厅,162, (共2层),36420
胥江,1,17.29,普通住宅,银桥新村,高,0,0,107100612998,370,银桥新村，顶楼复式，户型方正。_苏州姑苏胥江银桥新村二手房(苏州链家),2018-09-04,4室3厅,164.91, (共5层),22437
胥江,2,37.4,普通住宅,奥林花园,高,0,0,107100621617,395,房子满五年不唯一，房东换房诚心出售，靠河中间楼层，_苏州姑苏胥江奥林花园二手房(苏州链家),2018-09-07,6室2厅,231, (共5层),17100
平江新城,1,8.8,普通住宅,汇元坊,高,0,0,107100625492,345,商品房 汇元坊 精装三室朝南 采光美丽 房子保养好_苏州姑苏平江新城汇元坊二手房(苏州链家),2018-09-08,4室2厅,142.5, (共4层),24211
胥江,0,0,普通住宅,新康花园,高,0,0,107000841139,308,新康花园一期 出行方便 诚心出售 透气性好 采光充足_苏州姑苏胥江新康花园二手房(苏州链家),2017-09-04,4室3厅,144, (共5层),21389
桃花坞,2,24.4,普通住宅,学士花园,高,0,0,107100232357,450,硬装精装，保养好，拎包入住，业主诚心出售_苏州姑苏桃花坞学士花园二手房(苏州链家),2018-04-25,4室2厅,143, (共4层),31469
留园西园,0,0,别墅,枫江居,低,0,0,107000845905,613,枫江居别墅 有车位 有车库 看房提前联系_苏州姑苏留园西园枫江居二手房(苏州链家),2017-09-05,7室2厅,232, (共1层),26423
留园西园,0,0,普通住宅,新庄二村,高,0,0,107002161827,140,新庄二村精装顶带阁 诚心出售 看房预约_苏州姑苏留园西园新庄二村二手房(苏州链家),2017-09-06,4室2厅,60, (共6层),23334
留园西园,1,12.89,普通住宅,长盛花园,高,0,0,107002162425,318,热推满五唯一，精装自住房，带一汽车库，房东诚心出售_苏州姑苏留园西园长盛花园二手房(苏州链家),2017-09-06,5室2厅,189.23, (共6层),16805
胥江,0,0,普通住宅,公园天下,高,0,0,107002060269,580,桐泾公园地铁口 公园天下 精装复式出售_苏州姑苏胥江公园天下二手房(苏州链家),2017-09-27,6室3厅,231, (共5层),25109
胥江,0,0,普通住宅,姑香苑,高,0,0,107000765755,410,满五年不唯一，高楼层采光无遮挡，利用空间大_苏州姑苏胥江姑香苑二手房(苏州链家),2017-09-29,5室3厅,210, (共6层),19524
胥江,2,24.84,普通住宅,小施家弄22号,高,0,0,107001016399,290,采光刺眼，配套设施，交通便利，成熟小区，出门轻轨_苏州姑苏胥江小施家弄22号二手房(苏州链家),2017-10-01,5室2厅,129.5, (共6层),22394
金门,0,0,普通住宅,东沁苑,高,0,0,107000998757,350,好房~装修好房龄新~保养好！！！_苏州姑苏金门东沁苑二手房(苏州链家),2017-10-27,5室2厅,117, (共6层),29915
留园西园,2,12.96,普通住宅,嘉业阳光城,高,0,0,107002187001,408,嘉业阳光城 大户型复式楼房 五室三厅三卫 看中可谈_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2017-10-01,5室3厅,205.07, (共5层),19896
胥江,0,0,普通住宅,彩虹新村,高,0,0,107002237593,320,通透户型，两房朝南，全明户型，采光充足_苏州姑苏胥江彩虹新村二手房(苏州链家),2017-11-01,6室3厅,200, (共6层),16000
苏州大学,1,12.95,普通住宅,相门后庄80号,高,0,0,107000855873,309,相门后庄80号 5室2厅 309万_苏州姑苏苏州大学相门后庄80号二手房(苏州链家),2017-11-03,5室2厅,106.36, (共5层),29053
平江新城,0,0,普通住宅,汇元坊,高,0,0,107000959319,306,护城河边 4房2厅2卫 精装修 保养好 得房率高_苏州姑苏平江新城汇元坊二手房(苏州链家),2017-11-03,4室2厅,150.16, (共4层),20379
胥江,0,0,普通住宅,梅亭苑,高,0,0,107001392131,235,易上高架 出行便利 烟火气浓厚_苏州姑苏胥江梅亭苑二手房(苏州链家),2017-11-16,4室2厅,134, (共5层),17538
十全街,2,11.23,普通住宅,锦沧花园,高,0,0,107000963691,528,锦沧花园 姑苏区品质小区 复式4房两厅 户型正气_苏州姑苏十全街锦沧花园二手房(苏州链家),2017-11-17,4室2厅,123.7, (共5层),42684
胥江,0,0,普通住宅,奥林花园,高,0,0,107000742751,450,房子满五年不唯一，房东换房诚心出售，靠河中间楼层，_苏州姑苏胥江奥林花园二手房(苏州链家),2017-11-23,5室3厅,223, (共5层),20180
石路,2,37.08,普通住宅,凯旋花园,高,0,0,107000958851,339,五楼楼复式的，大六房，实用面积大。_苏州姑苏石路凯旋花园二手房(苏州链家),2017-11-25,6室2厅,134.76, (共5层),25156
胥江,0,0,普通住宅,万科金品家园,高,0,0,107000889505,760,楼层好、位置好新精装、看房方便_苏州姑苏胥江万科金品家园二手房(苏州链家),2017-11-27,5室3厅,192, (共4层),39584
胥江,0,0,普通住宅,广大家园,高,0,0,107002290613,220,广大家园 自住精装修 看房方便 拎包入住_苏州姑苏胥江广大家园二手房(苏州链家),2017-12-13,4室2厅,118.22, (共5层),18610
葑门,0,0,普通住宅,现代花园,高,0,0,107000813157,265,业主自住，精装修，满五年不唯一有独库_苏州姑苏葑门现代花园二手房(苏州链家),2017-12-15,4室3厅,128.6, (共5层),20607
平江新城,0,0,普通住宅,新天地家园北区,高,0,0,107001463985,350,纯毛坯  近火车站 满二年 善耕草桥 大晒台独库_苏州姑苏平江新城新天地家园北区二手房(苏州链家),2017-12-15,5室2厅,197, (共5层),17767
胥江,0,0,普通住宅,金桥新村,高,0,0,107000349953,220,金桥新村 复式 实拍图 独立车库 看房方便_苏州姑苏胥江金桥新村二手房(苏州链家),2017-12-23,4室2厅,82.8, (共6层),26571
留园西园,1,15.87,普通住宅,新庄新村,高,0,0,107000968203,260,此房满五年税费少，户型正气，使用面积大。_苏州姑苏留园西园新庄新村二手房(苏州链家),2017-12-29,4室3厅,156, (共5层),16667
南门,1,14.27,普通住宅,邱家桥70号,高,0,0,107002320315,230,六楼大复式精装自住，使用面积大_苏州姑苏南门邱家桥70号二手房(苏州链家),2018-01-06,5室2厅,128.9, (共6层),17844
胥江,0,0,普通住宅,梅亭苑,高,0,0,107001498661,286,梅亭苑 5室4厅 286万_苏州姑苏胥江梅亭苑二手房(苏州链家),2018-01-31,5室4厅,204, (共5层),14020
平江路,1,14.51,普通住宅,兰亭苑,高,0,0,107100046609,555,姑苏区 兰亭苑 平江路 四楼复式 看房方便 诚心出售_苏州姑苏平江路兰亭苑二手房(苏州链家),2018-03-01,6室3厅,181, (共4层),30663
南门,2,33.8,普通住宅,天河花园,高,0,0,107100095367,328,天河花园 5楼复式 楼下115平 楼上55平 330W_苏州姑苏南门天河花园二手房(苏州链家),2018-03-13,5室2厅,115.04, (共5层),28512
胥江,0,0,普通住宅,广大家园,高,0,0,107100178203,225,胥江 广大家园 5楼复式 自住装修拎包入住 独库_苏州姑苏胥江广大家园二手房(苏州链家),2018-04-07,4室1厅,128, (共5层),17579
齐门,0,0,别墅,拙政别墅,低,0,0,107100213100,7900,拙政园边上，中式园林别墅小区，毛坯独栋，诚意出售_苏州姑苏齐门拙政别墅二手房(苏州链家),2018-04-18,5室4厅,1220, (共4层),64755
留园西园,1,9.6,普通住宅,南五泾浜18号,高,0,0,107100224929,208,南五泾浜18号 四室两厅 顶层复式 朝南 空置看房方便_苏州姑苏留园西园南五泾浜18号二手房(苏州链家),2018-04-22,4室2厅,120.87, (共5层),17209
金门,0,0,别墅,干将名邸,低,0,0,107001024837,2943,此房满五年税费少，户型正气，使用面积大。_苏州姑苏金门干将名邸二手房(苏州链家),2017-09-03,9室6厅,1023, (共3层),28769
齐门,0,0,别墅,华润平门府,低,0,0,107000989147,2300,门东  紫气东来，业主装修500万 全部是品牌家电，全留_苏州姑苏齐门华润平门府二手房(苏州链家),2016-08-14,5室3厅,474.99, (共3层),48423
苏州大学,0,0,别墅,万科长风别墅,低,0,0,107000977829,1550,满两年，夫妻共有产权，省税，生活方便，交通便利。_苏州姑苏苏州大学万科长风别墅二手房(苏州链家),2016-06-13,6室3厅,320, (共3层),48438
齐门,0,0,别墅,华润平门府,低,0,0,107000982361,1350,看房提前约 诚心出售 小区环境好_苏州姑苏齐门华润平门府二手房(苏州链家),2016-12-03,5室3厅,338.65, (共3层),39865
留园西园,1,9.56,普通住宅,留茗花苑,高,0,0,107001001723,248,此房满五不唯一顶带阁，高楼层。视野开阔，_苏州姑苏留园西园留茗花苑二手房(苏州链家),2016-11-17,5室3厅,123, (共6层),20163
桃花坞,0,0,普通住宅,范祠弄散盘,低,0,0,107001050519,409,观前街独门独户私房 精装修一到三楼  四室三卫 大露台_苏州姑苏桃花坞范祠弄散盘二手房(苏州链家),2017-02-15,4室3厅,117, (共3层),34958
胥江,1,13.59,普通住宅,新康花园,高,0,0,107001101805,370,顶复 多使用空间 拎包入住 看房方便_苏州姑苏胥江新康花园二手房(苏州链家),2017-02-22,5室2厅,147.22, (共6层),25133
胥江,1,8.74,普通住宅,泰南路123号,高,0,0,107000963037,308,泰南路顶楼复式，诚心出售，看房提前预约_苏州姑苏胥江泰南路123号二手房(苏州链家),2017-04-06,5室3厅,177, (共5层),17402
