,area,balconynum,balconysize,category,community,floor,gardennum,gardensize,id,listprice,name,onboarddate,roominfo,size,totalfloor,unitprice,totalfloornum,cname,builtyear,additionalfloor,hasservice,isinnerring,isoldcity,isfamousarea,garage,recognizedsize,isvilla,istopfloor,areaprice,communityprice,houseprice,bottomunitprice,bottomprice
607,沧浪新城,0,0.0,普通住宅,长欣苑南区,高,0,0.0,107101304309,310.0,此房满五唯一，去年全新装修，带有汽车库_苏州姑苏沧浪新城长欣苑南区二手房(苏州链家),2019-05-09,4室2厅,150.0, (共4层),20667,4,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,17000,0.0,-1000.0,16000.0,240.0
608,平江新城,0,0.0,普通住宅,梅花三村,高,0,0.0,107101305968,232.9,梅花三村 精装复式 满五年 带独库 生活交通方便_苏州姑苏平江新城梅花三村二手房(苏州链家),2019-05-10,4室2厅,129.0, (共6层),18055,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,17000,0.0,-3000.0,14000.0,180.6
609,金阊新城,0,0.0,普通住宅,富强新苑二区,高,0,0.0,107101306837,218.0,富强新苑 四室二厅二卫 中户顶带阁 实用面积大_苏州姑苏金阊新城富强新苑二区二手房(苏州链家),2019-05-10,4室2厅,154.0, (共5层),14156,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,17000,0.0,-2000.0,15000.0,231.0
610,胥江,0,0.0,普通住宅,奥林花园,高,0,0.0,107101307444,430.0,奥林花园，精装5楼复式，自住，看房方便，带独库！_苏州姑苏胥江奥林花园二手房(苏州链家),2019-05-10,5室2厅,224.0, (共5层),19197,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,224.0,0.0,0.0,20000,0.0,-2000.0,18000.0,403.2
612,沧浪新城,0,0.0,普通住宅,友联二村,高,0,0.0,107101319637,270.0,友联二村顶楼复式超大三房，业主诚心出售。_苏州姑苏沧浪新城友联二村二手房(苏州链家),2019-05-14,6室2厅,157.2, (共6层),17176,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,157.0,0.0,1.0,17000,0.0,0.0,17000.0,266.9
613,留园西园,0,0.0,普通住宅,倪家桥,高,0,0.0,107101320016,270.0,满五年 位置不靠马路 自住装修 看房提前预约_苏州姑苏留园西园倪家桥二手房(苏州链家),2019-05-14,5室2厅,126.3, (共5层),21378,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,126.0,0.0,0.0,20000,0.0,-2000.0,18000.0,226.8
614,平江新城,0,0.0,普通住宅,梅林新苑,高,0,0.0,107101322995,230.0,顶楼复式 方正四房  交通便利_苏州姑苏平江新城梅林新苑二手房(苏州链家),2019-05-15,4室2厅,111.89, (共5层),20556,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,111.0,0.0,1.0,17000,0.0,1000.0,18000.0,199.8
617,胥江,0,0.0,普通住宅,三香新村,低,0,0.0,107101326740,495.0,三香新村 5室2厅 495万_苏州姑苏胥江三香新村二手房(苏州链家),2019-05-16,5室2厅,200.0, (共6层),24750,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,200.0,0.0,0.0,20000,0.0,500.0,20500.0,410.0
619,桃花坞,0,0.0,别墅,桃坞小筑,低,1,39.17,107101328330,940.0,桃花坞里，清水毛坯，有钥匙，诚意卖_苏州姑苏桃花坞桃坞小筑二手房(苏州链家),2019-05-17,4室2厅,324.0, (共3层),29013,3,,2000.0,0.0,1.0,1.0,1.0,1.0,0.0,324.0,1.0,0.0,23000,0.0,7958.5,30958.5,905.3604252
621,留园西园,0,0.0,普通住宅,长盛花园,高,0,0.0,107101344519,245.0,长盛花园 5楼复式 房东诚心卖 自住装修_苏州姑苏留园西园长盛花园二手房(苏州链家),2019-05-22,4室2厅,144.95, (共5层),16903,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,144.0,0.0,0.0,20000,0.0,-2000.0,18000.0,259.2
622,平江新城,0,0.0,普通住宅,挹秀新村,高,0,0.0,107101345537,280.0,这套房子小区里比较少 户型还是不错 复式的房子 实用_苏州姑苏平江新城挹秀新村二手房(苏州链家),2019-05-22,4室2厅,146.53, (共5层),19109,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,17000,0.0,-2000.0,15000.0,219.0
623,沧浪新城,2,17.15,普通住宅,水香六村,高,0,0.0,107101337743,275.0,此房满五年，无增值税，房型正，南北房。户型通透。_苏州姑苏沧浪新城水香六村二手房(苏州链家),2019-05-20,4室2厅,187.0, (共5层),14706,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,187.0,0.0,0.0,17000,0.0,-142.5,16857.5,315.23525
624,桃花坞,2,19.5,普通住宅,花驳岸,低,0,0.0,107101345561,340.0,花驳岸三楼复式四室一厅两卫带南北晒台_苏州姑苏桃花坞花驳岸二手房(苏州链家),2019-05-22,4室1厅,99.7, (共3层),34103,3,,2000.0,0.0,1.0,1.0,1.0,1.0,0.0,99.0,0.0,0.0,23000,0.0,2475.0,25475.0,252.2025
626,胥江,1,12.64,普通住宅,新康花园,高,0,0.0,107101364726,384.6,新康花园顶复，近地铁，适合一家子入住。_苏州姑苏胥江新康花园二手房(苏州链家),2019-05-28,5室2厅,199.47, (共5层),19282,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,199.0,0.0,1.0,20000,0.0,9608.437559532762,29608.437559532762,570.381720644949
631,胥江,0,0.0,普通住宅,彩虹一村,高,0,0.0,107101110872,270.0,房子很大，楼上有大露台和阳光房_苏州姑苏胥江彩虹一村二手房(苏州链家),2019-03-12,4室3厅,115.49, (共6层),23379,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,115.0,0.0,0.0,20000,0.0,-3000.0,17000.0,195.5
633,金门,0,0.0,普通住宅,新元二村,高,0,0.0,107101118115,300.0,自住   保养好   随时可看_苏州姑苏金门新元二村二手房(苏州链家),2019-03-14,4室2厅,138.0, (共5层),21740,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,138.0,0.0,0.0,20000,0.0,-2000.0,18000.0,248.4
634,南门,0,0.0,普通住宅,南华公寓,高,0,0.0,107101127856,316.0,五楼复式楼层，精装修，户型大，五房，适合一家人居住_苏州姑苏南门南华公寓二手房(苏州链家),2019-03-17,5室2厅,197.0, (共5层),16041,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,197.0,0.0,0.0,21000,0.0,-2000.0,19000.0,374.3
635,金阊新城,0,0.0,普通住宅,宝邻苑,高,0,0.0,107101131265,189.0,此房满两年。好楼层出行方便，卧室朝南采光好_苏州姑苏金阊新城宝邻苑二手房(苏州链家),2019-03-18,4室2厅,86.54, (共6层),21840,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,17000,0.0,-3000.0,14000.0,120.4
636,沧浪新城,0,0.0,普通住宅,福星小区,高,0,0.0,107101139492,306.0,福星小区  精装复式 带汽车库 房东诚心_苏州姑苏沧浪新城福星小区二手房(苏州链家),2019-03-21,5室2厅,200.0, (共5层),15300,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,17000,0.0,-2000.0,15000.0,300.0
638,胥江,0,0.0,普通住宅,泰南苑,高,0,0.0,107101157747,315.0,泰南苑5楼复式，自住精装环境好_苏州姑苏胥江泰南苑二手房(苏州链家),2019-03-26,5室3厅,200.0, (共5层),15750,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,200.0,0.0,0.0,20000,0.0,-2000.0,18000.0,360.0
639,金门,0,0.0,普通住宅,阊胥路102号,高,0,0.0,107101163161,340.0,地铁口小区 交通便利 配套齐全 环境好_苏州姑苏金门阊胥路102号二手房(苏州链家),2019-03-28,4室2厅,175.0, (共5层),19429,5,,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,175.0,0.0,0.0,20000,-2000.0,-2000.0,16000.0,280.0
640,金门,0,0.0,普通住宅,采香花园,高,0,0.0,107101163833,425.0,好楼层，地铁口！出行方便，通风好！！_苏州姑苏金门采香花园二手房(苏州链家),2019-03-28,6室3厅,196.0, (共4层),21684,4,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,196.0,0.0,0.0,20000,0.0,-1000.0,19000.0,372.4
642,沧浪新城,1,17.13,普通住宅,福星小区,高,0,0.0,107101178927,310.0,福星小区顶复，精装拎包入住，有汽车库，随时可看_苏州姑苏沧浪新城福星小区二手房(苏州链家),2019-04-01,4室2厅,122.0, (共5层),25410,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,122.0,0.0,1.0,17000,0.0,8356.5,25356.5,309.3493
646,胥江,2,34.86,普通住宅,阊胥路1号,高,0,0.0,107101201187,388.0,此房满五不唯一，交易过户时免除增值税。_苏州姑苏胥江阊胥路1号二手房(苏州链家),2019-04-07,4室2厅,190.0, (共5层),20422,5,,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,190.0,0.0,0.0,20000,-2000.0,743.0,18743.0,356.117
647,留园西园,1,8.54,普通住宅,嘉业阳光城,高,0,0.0,107101210251,358.0,精装4房 看房方便 业主诚心出售  有在租车位_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2019-04-11,4室3厅,194.0, (共5层),18454,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,194.0,0.0,0.0,20000,0.0,-573.0,19427.0,376.8838
648,金门,1,15.47,普通住宅,东沁苑,高,0,0.0,107101215099,350.0,五楼复式，采光好满五唯一，省个税，带20平大露台。_苏州姑苏金门东沁苑二手房(苏州链家),2019-04-12,5室3厅,208.0, (共5层),16827,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,208.0,0.0,0.0,20000,0.0,-226.5,19773.5,411.2888
649,留园西园,1,13.2,普通住宅,中天品苑西区,高,0,0.0,107101214886,386.0,西区 东边户 顶楼带阁楼 带自行车库_苏州姑苏留园西园中天品苑西区二手房(苏州链家),2019-04-12,5室2厅,125.2, (共6层),30831,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,125.0,0.0,1.0,20000,0.0,8644.025559105432,28644.02555910543,358.0503194888179
652,留园西园,0,0.0,别墅,枫江居,低,0,0.0,107101239967,543.0,联排别墅，带50平花园，院子已开门，可独立进出！_苏州姑苏留园西园枫江居二手房(苏州链家),2019-04-19,4室2厅,212.87, (共1层),25509,1,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,212.0,1.0,0.0,20000,0.0,5000.0,25000.0,516.22
653,金门,0,0.0,普通住宅,彩香一村三区,高,0,0.0,107101242912,245.0,彩香一村三区五楼带阁楼 有独立汽车库_苏州姑苏金门彩香一村三区二手房(苏州链家),2019-04-20,4室2厅,139.0, (共5层),17626,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,139.0,0.0,1.0,20000,0.0,1000.0,21000.0,291.9
654,胥江,1,12.97,普通住宅,润达新村,高,0,0.0,107101253336,244.0,润达新村，顶楼复式，看房方便，诚心出售_苏州姑苏胥江润达新村二手房(苏州链家),2019-04-24,5室4厅,108.0, (共6层),22593,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,108.0,0.0,1.0,20000,0.0,8648.5,28648.5,309.4038
656,留园西园,0,0.0,普通住宅,闻钟苑二区,高,0,0.0,107101261552,295.0,顶楼带阁楼 空间大 采光好 视野好_苏州姑苏留园西园闻钟苑二区二手房(苏州链家),2019-04-26,6室4厅,194.06, (共5层),15202,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,194.0,0.0,1.0,20000,0.0,1000.0,21000.0,407.4
657,胥江,0,0.0,普通住宅,广大家园,高,0,0.0,107101270272,250.0,无抵押无贷款，签约方便，带13平自行车库，诚心出售！_苏州姑苏胥江广大家园二手房(苏州链家),2019-04-29,4室2厅,123.0, (共6层),20326,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,123.0,0.0,0.0,20000,0.0,-3000.0,17000.0,209.1
658,苏州大学,2,27.29,普通住宅,相门新村,高,0,0.0,107101283884,367.0,复式楼层，双阳台，采光好，精装自住，7平独库_苏州姑苏苏州大学相门新村二手房(苏州链家),2019-05-03,5室2厅,177.55, (共5层),20671,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,177.0,0.0,0.0,20000,0.0,364.5,20364.5,360.45165
663,金阊新城,1,11.75,普通住宅,富强新苑二区,高,0,0.0,107100709796,290.0,此房买一层加一层，空中别墅，得房率高，采光好。_苏州姑苏金阊新城富强新苑二区二手房(苏州链家),2018-10-10,5室3厅,186.0, (共5层),15592,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,186.0,0.0,0.0,17000,0.0,-412.5,16587.5,308.5275
664,胥江,3,28.48,普通住宅,新康花园,高,0,0.0,107100734185,342.0,多层 顶楼复式  户型方正 带大露台 适合多口之家_苏州姑苏胥江新康花园二手房(苏州链家),2018-10-18,6室3厅,220.0, (共6层),15546,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,220.0,0.0,1.0,20000,0.0,9424.0,29424.0,620.12192
665,留园西园,1,2.76,普通住宅,广济公寓,高,0,0.0,107100761203,262.0,广济公寓  128.00m² 215 万_苏州姑苏留园西园广济公寓二手房(苏州链家),2018-10-27,4室2厅,128.0, (共6层),20469,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,128.0,0.0,0.0,20000,0.0,-1862.0,18138.0,232.1664
666,金门,2,18.78,普通住宅,采香花园,高,0,0.0,107100785272,362.0,简装温馨舒适一家住，户型敞亮，视野宽阔，采光充足_苏州姑苏金门采香花园二手房(苏州链家),2018-11-05,6室3厅,193.27, (共6层),18731,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,193.0,0.0,0.0,20000,0.0,-1061.0,18939.0,365.5227
667,胥江,2,25.64,普通住宅,姑香苑,高,0,0.0,107100762678,304.0,六楼复式 实用面积大 近地铁高架 出行方便_苏州姑苏胥江姑香苑二手房(苏州链家),2018-10-28,5室3厅,200.0, (共6层),15200,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,200.0,0.0,0.0,20000,0.0,-718.0,19282.0,385.64
669,留园西园,2,42.40000000000001,普通住宅,嘉业阳光城,高,0,0.0,107100810546,380.0,视野开阔、配套实施完善、交通便利_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2018-11-15,5室2厅,241.9, (共5层),15709,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,241.0,0.0,0.0,20000,0.0,1120.0000000000005,21120.0,495.8584640000001
670,留园西园,1,6.59,别墅,嘉业阳光城,低,1,18.57,107100820961,600.0,姑苏古城区联排别墅，诚意出售，看房随时。_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2018-11-19,5室2厅,221.0, (共1层),27150,1,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,221.0,1.0,0.0,20000,0.0,8258.0,28258.0,599.6943511
671,留园西园,1,16.43,普通住宅,闻钟苑三区,高,0,0.0,107100826354,280.0,三区 复式带大露台 诚心出售280万！带汽车库 价格可谈_苏州姑苏留园西园闻钟苑三区二手房(苏州链家),2018-11-21,5室2厅,127.0, (共5层),22048,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,127.0,0.0,0.0,20000,0.0,-178.5,19821.5,251.73305
672,葑门,0,0.0,普通住宅,现代花园,高,0,0.0,107100826958,270.0,现代花园    153平     290万_苏州姑苏葑门现代花园二手房(苏州链家),2018-11-21,4室2厅,153.0, (共5层),17648,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,153.0,0.0,0.0,20000,0.0,-2000.0,18000.0,275.4
673,胥江,1,12.21,普通住宅,彩虹新村,高,0,0.0,107100847648,265.0,房子是顶楼复式，利用空间大，保养好_苏州姑苏胥江彩虹新村二手房(苏州链家),2018-11-29,4室2厅,140.0, (共4层),18929,4,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,140.0,0.0,1.0,20000,0.0,10610.5,30610.5,428.547
674,胥江,1,12.3,普通住宅,桐馨苑,高,0,0.0,107100855121,240.0,顶楼复式，地铁出口处，带独库，采光充足，诚心出售_苏州姑苏胥江桐馨苑二手房(苏州链家),2018-12-02,4室2厅,160.0, (共6层),15000,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,160.0,0.0,1.0,20000,0.0,8615.0,28615.0,457.84
675,留园西园,0,0.0,普通住宅,桐仁花园,高,0,0.0,107100912983,192.0,桐仁花园 4室2厅 192万_苏州姑苏留园西园桐仁花园二手房(苏州链家),2018-12-25,4室2厅,56.09, (共5层),34231,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,56.0,0.0,0.0,20000,0.0,-2000.0,18000.0,100.8
677,胥江,2,23.48,普通住宅,新康花园,高,0,0.0,107100936694,285.0,房龄新 满五年 近地铁 近公园 出行方便  诚心出售_苏州姑苏胥江新康花园二手房(苏州链家),2019-01-03,5室2厅,155.0, (共5层),18388,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,155.0,0.0,0.0,20000,0.0,174.0,20174.0,312.697
679,石路,1,12.3,普通住宅,凯旋花园,高,0,0.0,107100994975,365.0,5楼复式的，大四房，房东自住。_苏州姑苏石路凯旋花园二手房(苏州链家),2019-01-30,4室3厅,168.0, (共5层),21727,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,168.0,0.0,0.0,20000,0.0,-385.0,19615.0,329.532
680,胥江,2,29.51,普通住宅,新康花园,高,0,0.0,107101015246,350.0,房东诚心出售，交通便利，四通八达。_苏州姑苏胥江新康花园二手房(苏州链家),2019-02-15,5室3厅,172.0, (共5层),20349,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,172.0,0.0,0.0,20000,0.0,475.5,20475.5,352.1786
682,娄门,1,12.4,普通住宅,永林二区,高,0,0.0,107101026123,390.0,装修简单清爽 顶楼复式 超 大面积_苏州姑苏娄门永林二区二手房(苏州链家),2019-02-18,6室2厅,204.0, (共5层),19118,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,204.0,0.0,1.0,21000,0.0,10120.0,31120.0,610.893504
685,留园西园,1,12.19,普通住宅,闻钟苑一区,高,0,0.0,107101048029,223.0,好房优质小区，价格底，房东诚心出售_苏州姑苏留园西园闻钟苑一区二手房(苏州链家),2019-02-24,4室2厅,106.0, (共6层),21038,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,106.0,0.0,0.0,20000,0.0,-1390.5,18609.5,197.2607
689,留园西园,1,12.97,普通住宅,福马小区,高,0,0.0,107101098216,288.0,单价低，出行方便，房东诚心出售_苏州姑苏留园西园福马小区二手房(苏州链家),2019-03-09,4室2厅,152.21, (共5层),18922,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,152.0,0.0,0.0,20000,0.0,-351.5,19648.5,298.6572
693,胥江,0,0.0,普通住宅,金桥新村,高,0,0.0,107100308058,189.0,金桥新村顶楼复式，两个大阳台，诚心买价钱可谈_苏州姑苏胥江金桥新村二手房(苏州链家),2018-05-21,4室2厅,75.0, (共6层),25200,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,75.0,0.0,1.0,20000,0.0,0.0,20000.0,150.0
696,胥江,1,13.23,普通住宅,姑香苑,高,0,0.0,107100357267,330.0,姑香苑 4室2厅 330万_苏州姑苏胥江姑香苑二手房(苏州链家),2018-06-07,4室2厅,162.0, (共6层),20371,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,162.0,0.0,0.0,20000,0.0,-1338.5,18661.5,302.3163
698,沧浪新城,1,8.12,普通住宅,长欣苑南区,高,0,0.0,107100377211,215.0,二号线地铁口  复式带阁楼 南北朝向四室两厅_苏州姑苏沧浪新城长欣苑南区二手房(苏州链家),2018-06-13,4室2厅,120.0, (共5层),17917,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,17000,0.0,7906.0,24906.0,298.872
700,金门,1,9.82,普通住宅,馨泓花园B区,高,0,0.0,107100405915,388.0,市区好房 不仅房龄新而且税费少_苏州姑苏金门馨泓花园B区二手房(苏州链家),2018-06-23,6室2厅,176.0, (共5层),22046,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,176.0,0.0,0.0,20000,0.0,-509.0,19491.0,343.0416
701,留园西园,1,3.4,普通住宅,恒润新新家园,高,0,0.0,107100433235,288.0,多层，采光无遮挡，带有个买断的机械车位_苏州姑苏留园西园恒润新新家园二手房(苏州链家),2018-07-03,4室3厅,112.0, (共6层),25715,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,112.0,0.0,0.0,20000,0.0,-1830.0,18170.0,203.504
702,金门,1,6.29,普通住宅,金门路386号,高,0,0.0,107100442209,260.0,金门路386号，顶楼带阁楼，通风好，适合置换。_苏州姑苏金门金门路386号二手房(苏州链家),2018-07-06,4室2厅,116.82, (共5层),22257,5,,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,116.0,0.0,1.0,20000,-2000.0,8251.32588597843,26251.32588597843,304.5153802773498
703,金阊新城,1,11.97,普通住宅,富强新苑二区,高,0,0.0,107100457527,290.0,富强新苑二区 纯毛坯 大五房 装修风格自己选_苏州姑苏金阊新城富强新苑二区二手房(苏州链家),2018-07-12,5室2厅,190.0, (共5层),15264,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,17000,0.0,-401.5,16598.5,315.3715
707,胥江,0,0.0,普通住宅,胥虹苑,高,0,0.0,107100498416,310.0,极力热推，胥虹苑，6楼，精装，看房随时_苏州姑苏胥江胥虹苑二手房(苏州链家),2018-07-26,5室2厅,167.0, (共6层),18563,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,167.0,0.0,0.0,20000,0.0,-3000.0,17000.0,283.9
708,沧浪新城,1,8.2,普通住宅,长欣苑南区,高,0,0.0,107100510678,284.0,长欣苑 顶楼复式 使用空间大 精装修 可拎包入住_苏州姑苏沧浪新城长欣苑南区二手房(苏州链家),2018-07-31,4室2厅,132.0, (共5层),21516,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,132.0,0.0,1.0,17000,0.0,7910.0,24910.0,328.812
709,金门,0,0.0,普通住宅,菱塘新村二区,高,0,0.0,107100511466,285.6,菱塘新村二区，顶楼复式四房出售_苏州姑苏金门菱塘新村二区二手房(苏州链家),2018-07-31,4室2厅,108.5, (共5层),26323,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,108.0,0.0,1.0,20000,0.0,1000.0,21000.0,226.8
713,胥江,2,16.85,普通住宅,姑香苑,高,0,0.0,107100564131,205.0,尖顶复式 前后露台 房东换房子 诚意出售_苏州姑苏胥江姑香苑二手房(苏州链家),2018-08-19,5室1厅,120.0, (共6层),17084,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,120.0,0.0,1.0,20000,0.0,8842.5,28842.5,346.11
714,金门,1,17.73,普通住宅,菱塘新村二区,高,0,0.0,107100595561,305.0,地铁口 顶楼复式 适合三代同堂 满5年 免增值税_苏州姑苏金门菱塘新村二区二手房(苏州链家),2018-08-29,6室3厅,180.0, (共5层),16945,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,180.0,0.0,1.0,20000,0.0,9886.5,29886.5,525.54087
715,葑门,0,0.0,普通住宅,现代花园,高,0,0.0,107100601898,305.0,现代花园三期商品房，自住精装，楼上开晒台，利用率高_苏州姑苏葑门现代花园二手房(苏州链家),2018-08-31,5室3厅,150.88, (共5层),20215,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,150.0,0.0,0.0,20000,0.0,-2000.0,18000.0,270.0
717,胥江,1,17.29,普通住宅,银桥新村,高,0,0.0,107100612998,370.0,银桥新村，顶楼复式，户型方正。_苏州姑苏胥江银桥新村二手房(苏州链家),2018-09-04,4室3厅,164.91, (共5层),22437,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,164.0,0.0,1.0,20000,0.0,9809.318385786186,29809.318385786188,488.8728215268935
718,胥江,2,37.4,普通住宅,奥林花园,高,0,0.0,107100621617,395.0,房子满五年不唯一，房东换房诚心出售，靠河中间楼层，_苏州姑苏胥江奥林花园二手房(苏州链家),2018-09-07,6室2厅,231.0, (共5层),17100,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,231.0,0.0,0.0,20000,0.0,870.0,20870.0,482.097
719,平江新城,1,8.8,普通住宅,汇元坊,高,0,0.0,107100625492,345.0,商品房 汇元坊 精装三室朝南 采光美丽 房子保养好_苏州姑苏平江新城汇元坊二手房(苏州链家),2018-09-08,4室2厅,142.5, (共4层),24211,4,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,17000,0.0,440.0,17440.0,247.648
720,胥江,0,0.0,普通住宅,新康花园,高,0,0.0,107000841139,308.0,新康花园一期 出行方便 诚心出售 透气性好 采光充足_苏州姑苏胥江新康花园二手房(苏州链家),2017-09-04,4室3厅,144.0, (共5层),21389,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,144.0,0.0,0.0,20000,0.0,-2000.0,18000.0,259.2
722,留园西园,0,0.0,别墅,枫江居,低,0,0.0,107000845905,613.0,枫江居别墅 有车位 有车库 看房提前联系_苏州姑苏留园西园枫江居二手房(苏州链家),2017-09-05,7室2厅,232.0, (共1层),26423,1,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,232.0,1.0,0.0,20000,0.0,5000.0,25000.0,559.12
723,留园西园,0,0.0,普通住宅,新庄二村,高,0,0.0,107002161827,140.0,新庄二村精装顶带阁 诚心出售 看房预约_苏州姑苏留园西园新庄二村二手房(苏州链家),2017-09-06,4室2厅,60.0, (共6层),23334,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,60.0,0.0,0.0,20000,0.0,-3000.0,17000.0,102.0
724,留园西园,1,12.89,普通住宅,长盛花园,高,0,0.0,107002162425,318.0,热推满五唯一，精装自住房，带一汽车库，房东诚心出售_苏州姑苏留园西园长盛花园二手房(苏州链家),2017-09-06,5室2厅,189.23, (共6层),16805,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,189.0,0.0,0.0,20000,0.0,-1355.5,18644.5,352.38105
726,胥江,0,0.0,普通住宅,姑香苑,高,0,0.0,107000765755,410.0,满五年不唯一，高楼层采光无遮挡，利用空间大_苏州姑苏胥江姑香苑二手房(苏州链家),2017-09-29,5室3厅,210.0, (共6层),19524,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,210.0,0.0,0.0,20000,0.0,-3000.0,17000.0,357.0
727,胥江,2,24.84,普通住宅,小施家弄22号,高,0,0.0,107001016399,290.0,采光刺眼，配套设施，交通便利，成熟小区，出门轻轨_苏州姑苏胥江小施家弄22号二手房(苏州链家),2017-10-01,5室2厅,129.5, (共6层),22394,6,,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,129.0,0.0,0.0,20000,-2000.0,-758.0,17242.0,222.4218
729,留园西园,2,12.96,普通住宅,嘉业阳光城,高,0,0.0,107002187001,408.0,嘉业阳光城 大户型复式楼房 五室三厅三卫 看中可谈_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2017-10-01,5室3厅,205.07, (共5层),19896,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,205.0,0.0,0.0,20000,0.0,-352.0,19648.0,402.784
730,胥江,0,0.0,普通住宅,彩虹新村,高,0,0.0,107002237593,320.0,通透户型，两房朝南，全明户型，采光充足_苏州姑苏胥江彩虹新村二手房(苏州链家),2017-11-01,6室3厅,200.0, (共6层),16000,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,200.0,0.0,0.0,20000,0.0,-3000.0,17000.0,340.0
