,area,balconynum,balconysize,category,community,floor,gardennum,gardensize,id,listprice,name,onboarddate,roominfo,size,totalfloor,unitprice,totalfloornum,cname,builtyear,additionalfloor,hasservice,isinnerring,isoldcity,isfamousarea,garage,recognizedsize,isvilla,istopfloor,areaprice,communityprice,houseprice,bottomunitprice,bottomprice
658,桃花坞,2,19.5,普通住宅,花驳岸,低,0,0.0,107101345561,340.0,花驳岸三楼复式四室一厅两卫带南北晒台_苏州姑苏桃花坞花驳岸二手房(苏州链家),2019-05-22,4室1厅,99.7, (共3层),34103,3,,2000.0,0.0,1.0,1.0,1.0,1.0,0.0,99.0,0.0,0.0,23000,-500.0,2475.0,24975.0,247.2525
659,胥江,1,12.64,普通住宅,新康花园,高,0,0.0,107101364726,384.6,新康花园顶复，近地铁，适合一家子入住。_苏州姑苏胥江新康花园二手房(苏州链家),2019-05-28,5室2厅,199.47, (共5层),19282,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,199.0,0.0,1.0,20000,-500.0,-345.0266205444427,19154.973379455558,381.1839702511656
660,胥江,1,12.97,普通住宅,润达新村,高,0,0.0,107101253336,244.0,润达新村，顶楼复式，看房方便，诚心出售_苏州姑苏胥江润达新村二手房(苏州链家),2019-04-24,5室4厅,108.0, (共6层),22593,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,108.0,0.0,1.0,20000,-500.0,598.5,20098.5,217.0638
663,留园西园,1,12.97,普通住宅,福马小区,高,0,0.0,107101098216,288.0,单价低，出行方便，房东诚心出售_苏州姑苏留园西园福马小区二手房(苏州链家),2019-03-09,4室2厅,152.21, (共5层),18922,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,152.0,0.0,0.0,20000,-500.0,-351.5,19148.5,291.0572
665,胥江,0,0.0,普通住宅,彩虹一村,高,0,0.0,107101110872,270.0,房子很大，楼上有大露台和阳光房_苏州姑苏胥江彩虹一村二手房(苏州链家),2019-03-12,4室3厅,115.49, (共6层),23379,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,115.0,0.0,0.0,20000,-500.0,-3000.0,16500.0,189.75
667,金门,0,0.0,普通住宅,新元二村,高,0,0.0,107101118115,300.0,自住   保养好   随时可看_苏州姑苏金门新元二村二手房(苏州链家),2019-03-14,4室2厅,138.0, (共5层),21740,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,138.0,0.0,0.0,20000,-500.0,-2000.0,17500.0,241.5
668,南门,0,0.0,普通住宅,南华公寓,高,0,0.0,107101127856,316.0,五楼复式楼层，精装修，户型大，五房，适合一家人居住_苏州姑苏南门南华公寓二手房(苏州链家),2019-03-17,5室2厅,197.0, (共5层),16041,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,197.0,0.0,0.0,21000,-500.0,-2000.0,18500.0,364.45
669,金阊新城,0,0.0,普通住宅,宝邻苑,高,0,0.0,107101131265,189.0,此房满两年。好楼层出行方便，卧室朝南采光好_苏州姑苏金阊新城宝邻苑二手房(苏州链家),2019-03-18,4室2厅,86.54, (共6层),21840,6,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,17000,-500.0,-3000.0,13500.0,116.1
670,沧浪新城,0,0.0,普通住宅,福星小区,高,0,0.0,107101139492,306.0,福星小区  精装复式 带汽车库 房东诚心_苏州姑苏沧浪新城福星小区二手房(苏州链家),2019-03-21,5室2厅,200.0, (共5层),15300,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,17000,-500.0,-2000.0,14500.0,290.0
672,胥江,0,0.0,普通住宅,泰南苑,高,0,0.0,107101157747,315.0,泰南苑5楼复式，自住精装环境好_苏州姑苏胥江泰南苑二手房(苏州链家),2019-03-26,5室3厅,200.0, (共5层),15750,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,200.0,0.0,0.0,20000,-500.0,-2000.0,17500.0,350.0
673,金门,0,0.0,普通住宅,阊胥路102号,高,0,0.0,107101163161,340.0,地铁口小区 交通便利 配套齐全 环境好_苏州姑苏金门阊胥路102号二手房(苏州链家),2019-03-28,4室2厅,175.0, (共5层),19429,5,,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,175.0,0.0,0.0,20000,-2500.0,-2000.0,15500.0,271.25
674,金门,0,0.0,普通住宅,采香花园,高,0,0.0,107101163833,425.0,好楼层，地铁口！出行方便，通风好！！_苏州姑苏金门采香花园二手房(苏州链家),2019-03-28,6室3厅,196.0, (共4层),21684,4,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,196.0,0.0,0.0,20000,-500.0,-1000.0,18500.0,362.6
675,葑门,0,0.0,普通住宅,现代花园,高,0,0.0,107101173623,255.0,现代花园5室2厅，全明户型，阳光刺眼_苏州姑苏葑门现代花园二手房(苏州链家),2019-03-31,5室2厅,150.88, (共5层),16901,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,150.0,0.0,0.0,20000,-500.0,-2000.0,17500.0,262.5
677,沧浪新城,1,17.13,普通住宅,福星小区,高,0,0.0,107101178927,310.0,福星小区顶复，精装拎包入住，有汽车库，随时可看_苏州姑苏沧浪新城福星小区二手房(苏州链家),2019-04-01,4室2厅,122.0, (共5层),25410,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,122.0,0.0,1.0,17000,-500.0,1506.5,18006.5,219.6793
682,胥江,2,34.86,普通住宅,阊胥路1号,高,0,0.0,107101201187,388.0,此房满五不唯一，交易过户时免除增值税。_苏州姑苏胥江阊胥路1号二手房(苏州链家),2019-04-07,4室2厅,190.0, (共5层),20422,5,,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,190.0,0.0,0.0,20000,-2500.0,743.0,18243.0,346.617
683,留园西园,1,8.54,普通住宅,嘉业阳光城,高,0,0.0,107101210251,358.0,精装4房 看房方便 业主诚心出售  有在租车位_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2019-04-11,4室3厅,194.0, (共5层),18454,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,194.0,0.0,0.0,20000,-500.0,-573.0,18927.0,367.1838
685,金门,1,15.47,普通住宅,东沁苑,高,0,0.0,107101215099,350.0,五楼复式，采光好满五唯一，省个税，带20平大露台。_苏州姑苏金门东沁苑二手房(苏州链家),2019-04-12,5室3厅,208.0, (共5层),16827,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,208.0,0.0,0.0,20000,-500.0,-226.5,19273.5,400.8888
688,留园西园,0,0.0,别墅,枫江居,低,0,0.0,107101239967,543.0,联排别墅，带50平花园，院子已开门，可独立进出！_苏州姑苏留园西园枫江居二手房(苏州链家),2019-04-19,4室2厅,212.87, (共1层),25509,1,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,212.0,1.0,0.0,20000,-500.0,5000.0,24500.0,506.7436
689,金门,0,0.0,普通住宅,彩香一村三区,高,0,0.0,107101242912,245.0,彩香一村三区五楼带阁楼 有独立汽车库_苏州姑苏金门彩香一村三区二手房(苏州链家),2019-04-20,4室2厅,139.0, (共5层),17626,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,139.0,0.0,1.0,20000,-500.0,-50.0,19450.0,270.355
690,留园西园,1,12.19,普通住宅,闻钟苑一区,高,0,0.0,107101048029,223.0,好房优质小区，价格底，房东诚心出售_苏州姑苏留园西园闻钟苑一区二手房(苏州链家),2019-02-24,4室2厅,106.0, (共6层),21038,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,106.0,0.0,0.0,20000,-500.0,-1390.5,18109.5,191.9607
692,胥江,1,17.29,普通住宅,银桥新村,高,0,0.0,107100612998,369.0,银桥新村，顶楼复式，户型方正。_苏州姑苏胥江银桥新村二手房(苏州链家),2018-09-04,4室3厅,164.91, (共5层),22376,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,164.0,0.0,1.0,20000,-500.0,-81.69792614153221,19418.302073858467,318.46015401127886
693,胥江,2,37.4,普通住宅,奥林花园,高,0,0.0,107100621617,395.0,房子满五年不唯一，房东换房诚心出售，靠河中间楼层，_苏州姑苏胥江奥林花园二手房(苏州链家),2018-09-07,6室2厅,231.0, (共5层),17100,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,231.0,0.0,0.0,20000,-500.0,870.0,20370.0,470.547
698,金阊新城,1,11.75,普通住宅,富强新苑二区,高,0,0.0,107100709796,290.0,此房买一层加一层，空中别墅，得房率高，采光好。_苏州姑苏金阊新城富强新苑二区二手房(苏州链家),2018-10-10,5室3厅,186.0, (共5层),15592,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,186.0,0.0,0.0,17000,-500.0,-412.5,16087.5,299.2275
699,胥江,3,28.48,普通住宅,新康花园,高,0,0.0,107100734185,342.0,多层 顶楼复式  户型方正 带大露台 适合多口之家_苏州姑苏胥江新康花园二手房(苏州链家),2018-10-18,6室3厅,220.0, (共6层),15546,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,220.0,0.0,1.0,20000,-500.0,1374.0,20874.0,459.228
700,留园西园,1,2.76,普通住宅,广济公寓,高,0,0.0,107100761203,262.0,广济公寓  128.00m² 215 万_苏州姑苏留园西园广济公寓二手房(苏州链家),2018-10-27,4室2厅,128.0, (共6层),20469,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,128.0,0.0,0.0,20000,-500.0,-1862.0,17638.0,225.7664
701,胥江,2,25.64,普通住宅,姑香苑,高,0,0.0,107100762678,304.0,六楼复式 实用面积大 近地铁高架 出行方便_苏州姑苏胥江姑香苑二手房(苏州链家),2018-10-28,5室3厅,200.0, (共6层),15200,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,200.0,0.0,0.0,20000,-500.0,-718.0,18782.0,375.64
702,金门,2,18.78,普通住宅,采香花园,高,0,0.0,107100785272,362.0,简装温馨舒适一家住，户型敞亮，视野宽阔，采光充足_苏州姑苏金门采香花园二手房(苏州链家),2018-11-05,6室3厅,193.27, (共6层),18731,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,193.0,0.0,0.0,20000,-500.0,-1061.0,18439.0,355.8727
704,留园西园,2,42.40000000000001,普通住宅,嘉业阳光城,高,0,0.0,107100810546,380.0,视野开阔、配套实施完善、交通便利_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2018-11-15,5室2厅,241.9, (共5层),15709,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,241.0,0.0,0.0,20000,-500.0,1120.0000000000005,20620.0,496.942
705,留园西园,1,6.59,别墅,嘉业阳光城,低,1,18.57,107100820961,600.0,姑苏古城区联排别墅，诚意出售，看房随时。_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2018-11-19,5室2厅,221.0, (共1层),27150,1,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,221.0,1.0,0.0,20000,-500.0,8258.0,27758.0,589.8653761
706,留园西园,1,16.43,普通住宅,闻钟苑三区,高,0,0.0,107100826354,280.0,三区 复式带大露台 诚心出售280万！带汽车库 价格可谈_苏州姑苏留园西园闻钟苑三区二手房(苏州链家),2018-11-21,5室2厅,127.0, (共5层),22048,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,127.0,0.0,0.0,20000,-500.0,-178.5,19321.5,245.38305
707,葑门,0,0.0,普通住宅,现代花园,高,0,0.0,107100826958,270.0,现代花园    153平     290万_苏州姑苏葑门现代花园二手房(苏州链家),2018-11-21,4室2厅,153.0, (共5层),17648,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,153.0,0.0,0.0,20000,-500.0,-2000.0,17500.0,267.75
708,胥江,1,12.21,普通住宅,彩虹新村,高,0,0.0,107100847648,265.0,房子是顶楼复式，利用空间大，保养好_苏州姑苏胥江彩虹新村二手房(苏州链家),2018-11-29,4室2厅,140.0, (共4层),18929,4,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,140.0,0.0,1.0,20000,-500.0,2560.5,22060.5,308.847
709,胥江,1,12.3,普通住宅,桐馨苑,高,0,0.0,107100855121,240.0,顶楼复式，地铁出口处，带独库，采光充足，诚心出售_苏州姑苏胥江桐馨苑二手房(苏州链家),2018-12-02,4室2厅,160.0, (共6层),15000,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,160.0,0.0,1.0,20000,-500.0,565.0,20065.0,321.04
710,胥江,1,15.18,普通住宅,胥江路136号,高,0,0.0,107100910378,262.0,四楼经典复式，利用面积，适合一大家人，楼层中等。_苏州姑苏胥江胥江路136号二手房(苏州链家),2018-12-24,4室2厅,140.0, (共4层),18715,4,,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,140.0,0.0,0.0,20000,-2500.0,759.0,18259.0,255.626
711,留园西园,0,0.0,普通住宅,桐仁花园,高,0,0.0,107100912983,192.0,桐仁花园 4室2厅 192万_苏州姑苏留园西园桐仁花园二手房(苏州链家),2018-12-25,4室2厅,56.09, (共5层),34231,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,56.0,0.0,0.0,20000,-500.0,-2000.0,17500.0,98.0
713,胥江,2,23.48,普通住宅,新康花园,高,0,0.0,107100936694,285.0,房龄新 满五年 近地铁 近公园 出行方便  诚心出售_苏州姑苏胥江新康花园二手房(苏州链家),2019-01-03,5室2厅,155.0, (共5层),18388,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,155.0,0.0,0.0,20000,-500.0,174.0,19674.0,304.947
715,胥江,2,29.51,普通住宅,新康花园,高,0,0.0,107101015246,350.0,房东诚心出售，交通便利，四通八达。_苏州姑苏胥江新康花园二手房(苏州链家),2019-02-15,5室3厅,172.0, (共5层),20349,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,172.0,0.0,0.0,20000,-500.0,475.5,19975.5,343.5786
717,娄门,1,12.4,普通住宅,永林二区,高,0,0.0,107101026123,390.0,装修简单清爽 顶楼复式 超 大面积_苏州姑苏娄门永林二区二手房(苏州链家),2019-02-18,6室2厅,204.0, (共5层),19118,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,204.0,0.0,1.0,21000,-500.0,1670.0,22170.0,452.268
720,葑门,0,0.0,普通住宅,现代花园,高,0,0.0,107100601898,305.0,现代花园三期商品房，自住精装，楼上开晒台，利用率高_苏州姑苏葑门现代花园二手房(苏州链家),2018-08-31,5室3厅,150.88, (共5层),20215,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,150.0,0.0,0.0,20000,-500.0,-2000.0,17500.0,262.5
722,南门,2,33.8,普通住宅,天河花园,高,0,0.0,107100095367,328.0,天河花园 5楼复式 楼下115平 楼上55平 330W_苏州姑苏南门天河花园二手房(苏州链家),2018-03-13,5室2厅,115.04, (共5层),28512,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,115.0,0.0,0.0,21000,-500.0,690.0,21190.0,243.685
723,胥江,0,0.0,普通住宅,广大家园,高,0,0.0,107100178203,225.0,胥江 广大家园 5楼复式 自住装修拎包入住 独库_苏州姑苏胥江广大家园二手房(苏州链家),2018-04-07,4室1厅,128.0, (共5层),17579,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,128.0,0.0,0.0,20000,-500.0,-2000.0,17500.0,224.0
725,留园西园,1,9.6,普通住宅,南五泾浜18号,高,0,0.0,107100224929,208.0,南五泾浜18号 四室两厅 顶层复式 朝南 空置看房方便_苏州姑苏留园西园南五泾浜18号二手房(苏州链家),2018-04-22,4室2厅,120.87, (共5层),17209,5,,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,120.0,0.0,0.0,20000,-2500.0,-520.0,16980.0,203.76
729,胥江,1,9.42,普通住宅,金桥新村,高,0,0.0,107100308058,189.0,金桥新村顶楼复式，两个大阳台，诚心买价钱可谈_苏州姑苏胥江金桥新村二手房(苏州链家),2018-05-21,4室2厅,75.0, (共6层),25200,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,75.0,0.0,1.0,20000,-500.0,421.0,19921.0,149.4075
732,胥江,1,13.23,普通住宅,姑香苑,高,0,0.0,107100357267,330.0,姑香苑 4室2厅 330万_苏州姑苏胥江姑香苑二手房(苏州链家),2018-06-07,4室2厅,162.0, (共6层),20371,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,162.0,0.0,0.0,20000,-500.0,-1338.5,18161.5,294.2163
733,南门,2,21.74,普通住宅,盘福苑,高,0,0.0,107100372596,276.0,五楼复式，带独库，汽车位，精装修，位置安静，诚售_苏州姑苏南门盘福苑二手房(苏州链家),2018-06-12,4室2厅,150.0, (共5层),18400,5,,2000.0,0.0,1.0,1.0,1.0,0.0,0.0,150.0,0.0,0.0,21000,-500.0,87.0,20587.0,308.805
735,沧浪新城,1,8.12,普通住宅,长欣苑南区,高,0,0.0,107100377211,215.0,二号线地铁口  复式带阁楼 南北朝向四室两厅_苏州姑苏沧浪新城长欣苑南区二手房(苏州链家),2018-06-13,4室2厅,120.0, (共5层),17917,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,17000,-500.0,1056.0,17556.0,210.672
736,金门,1,9.82,普通住宅,馨泓花园B区,高,0,0.0,107100405915,388.0,市区好房 不仅房龄新而且税费少_苏州姑苏金门馨泓花园B区二手房(苏州链家),2018-06-23,6室2厅,176.0, (共5层),22046,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,176.0,0.0,0.0,20000,-500.0,-509.0,18991.0,334.2416
737,留园西园,1,3.4,普通住宅,恒润新新家园,高,0,0.0,107100433235,288.0,多层，采光无遮挡，带有个买断的机械车位_苏州姑苏留园西园恒润新新家园二手房(苏州链家),2018-07-03,4室3厅,112.0, (共6层),25715,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,112.0,0.0,0.0,20000,-500.0,-1830.0,17670.0,197.904
738,金门,1,6.29,普通住宅,金门路386号,高,0,0.0,107100442209,260.0,金门路386号，顶楼带阁楼，通风好，适合置换。_苏州姑苏金门金门路386号二手房(苏州链家),2018-07-06,4室2厅,116.82, (共5层),22257,5,,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,116.0,0.0,1.0,20000,-2500.0,-624.080722479028,16875.91927752097,195.76066361924327
740,金阊新城,1,11.97,普通住宅,富强新苑二区,高,0,0.0,107100457527,290.0,富强新苑二区 纯毛坯 大五房 装修风格自己选_苏州姑苏金阊新城富强新苑二区二手房(苏州链家),2018-07-12,5室2厅,190.0, (共5层),15264,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,17000,-500.0,-401.5,16098.5,305.8715
743,胥江,0,0.0,普通住宅,胥虹苑,高,0,0.0,107100498416,310.0,极力热推，胥虹苑，6楼，精装，看房随时_苏州姑苏胥江胥虹苑二手房(苏州链家),2018-07-26,5室2厅,167.0, (共6层),18563,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,167.0,0.0,0.0,20000,-500.0,-3000.0,16500.0,275.55
744,金门,0,0.0,普通住宅,菱塘新村二区,高,0,0.0,107100511466,285.6,菱塘新村二区，顶楼复式四房出售_苏州姑苏金门菱塘新村二区二手房(苏州链家),2018-07-31,4室2厅,108.5, (共5层),26323,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,108.0,0.0,1.0,20000,-500.0,-1955.069124423963,17544.930875576036,189.4852534562212
748,胥江,2,16.85,普通住宅,姑香苑,高,0,0.0,107100564131,205.0,尖顶复式 前后露台 房东换房子 诚意出售_苏州姑苏胥江姑香苑二手房(苏州链家),2018-08-19,5室1厅,120.0, (共6层),17084,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,120.0,0.0,1.0,20000,-500.0,792.5,20292.5,243.51
749,金门,1,17.73,普通住宅,菱塘新村二区,高,0,0.0,107100595561,305.0,地铁口 顶楼复式 适合三代同堂 满5年 免增值税_苏州姑苏金门菱塘新村二区二手房(苏州链家),2018-08-29,6室3厅,180.0, (共5层),16945,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,180.0,0.0,1.0,20000,-500.0,1836.5,21336.5,384.057
750,南门,1,14.27,普通住宅,邱家桥70号,高,0,0.0,107002320315,230.0,六楼大复式精装自住，使用面积大_苏州姑苏南门邱家桥70号二手房(苏州链家),2018-01-06,5室2厅,128.9, (共6层),17844,6,,2000.0,0.0,0.0,1.0,1.0,0.0,0.0,128.0,0.0,0.0,21000,-2500.0,-1286.5,17213.5,220.3328
751,胥江,1,12.68,普通住宅,新康花园,高,0,0.0,107000348819,325.0,顶楼复式 户型方正 带大露台 采光好 适合多口之家_苏州姑苏胥江新康花园二手房(苏州链家),2017-04-22,6室3厅,205.66, (共6层),15803,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,205.0,0.0,1.0,20000,-500.0,-1334.7104930467765,18165.289506953224,372.38843489254106
752,留园西园,0,0.0,普通住宅,新庄新村,高,0,0.0,107000981913,256.0,新庄新村 精装修 顶层复式 采光好 诚意出售！_苏州姑苏留园西园新庄新村二手房(苏州链家),2017-07-16,5室2厅,120.0, (共5层),21334,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,120.0,0.0,0.0,20000,-500.0,-2000.0,17500.0,210.0
753,葑门,0,0.0,普通住宅,里河一村,高,0,0.0,107000806023,338.0,莫邪路新里河新村2000年房子5楼复式_苏州姑苏葑门里河一村二手房(苏州链家),2017-07-27,6室2厅,139.8, (共5层),24178,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,139.0,0.0,0.0,20000,-500.0,-2000.0,17500.0,243.25
755,胥江,1,12.25,普通住宅,盘景苑,高,0,0.0,107002113759,345.0,盘景苑顶楼复式采光充足装修充满了书香气息_苏州姑苏胥江盘景苑二手房(苏州链家),2017-08-05,5室2厅,154.8, (共5层),22287,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,154.0,0.0,1.0,20000,-500.0,-337.1124031007744,19162.887596899225,295.1084689922481
757,胥江,0,0.0,普通住宅,桐馨苑,高,0,0.0,107000965315,350.0,70年产权，房东诚心出售，交通便利，四通八达。.._苏州姑苏胥江桐馨苑二手房(苏州链家),2017-08-19,6室3厅,212.0, (共6层),16510,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,212.0,0.0,0.0,20000,-500.0,-3000.0,16500.0,349.8
759,胥江,0,0.0,普通住宅,新康花园,高,0,0.0,107000841139,295.0,新康花园一期 出行方便 诚心出售 透气性好 采光充足_苏州姑苏胥江新康花园二手房(苏州链家),2017-09-04,4室3厅,144.0, (共5层),20487,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,144.0,0.0,0.0,20000,-500.0,-2000.0,17500.0,252.0
760,留园西园,0,0.0,别墅,枫江居,低,0,0.0,107000845905,613.0,枫江居别墅 有车位 有车库 看房提前联系_苏州姑苏留园西园枫江居二手房(苏州链家),2017-09-05,7室2厅,232.0, (共1层),26423,1,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,232.0,1.0,0.0,20000,-500.0,5000.0,24500.0,548.8656
761,留园西园,0,0.0,普通住宅,新庄二村,高,0,0.0,107002161827,140.0,新庄二村精装顶带阁 诚心出售 看房预约_苏州姑苏留园西园新庄二村二手房(苏州链家),2017-09-06,4室2厅,60.0, (共6层),23334,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,60.0,0.0,0.0,20000,-500.0,-3000.0,16500.0,99.0
762,留园西园,1,12.89,普通住宅,长盛花园,高,0,0.0,107002162425,318.0,热推满五唯一，精装自住房，带一汽车库，房东诚心出售_苏州姑苏留园西园长盛花园二手房(苏州链家),2017-09-06,5室2厅,189.23, (共6层),16805,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,189.0,0.0,0.0,20000,-500.0,-1355.5,18144.5,342.93105
764,胥江,0,0.0,普通住宅,姑香苑,高,0,0.0,107000765755,410.0,满五年不唯一，高楼层采光无遮挡，利用空间大_苏州姑苏胥江姑香苑二手房(苏州链家),2017-09-29,5室3厅,210.0, (共6层),19524,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,210.0,0.0,0.0,20000,-500.0,-3000.0,16500.0,346.5
765,胥江,2,24.84,普通住宅,小施家弄22号,高,0,0.0,107001016399,290.0,采光刺眼，配套设施，交通便利，成熟小区，出门轻轨_苏州姑苏胥江小施家弄22号二手房(苏州链家),2017-10-01,5室2厅,129.5, (共6层),22394,6,,2000.0,0.0,0.0,1.0,0.0,0.0,0.0,129.0,0.0,0.0,20000,-2500.0,-758.0,16742.0,215.9718
766,留园西园,2,12.96,普通住宅,嘉业阳光城,高,0,0.0,107002187001,408.0,嘉业阳光城 大户型复式楼房 五室三厅三卫 看中可谈_苏州姑苏留园西园嘉业阳光城二手房(苏州链家),2017-10-01,5室3厅,205.07, (共5层),19896,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,205.0,0.0,0.0,20000,-500.0,-352.0,19148.0,392.534
767,胥江,0,0.0,普通住宅,彩虹新村,高,0,0.0,107002237593,320.0,通透户型，两房朝南，全明户型，采光充足_苏州姑苏胥江彩虹新村二手房(苏州链家),2017-11-01,6室3厅,200.0, (共6层),16000,6,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,200.0,0.0,0.0,20000,-500.0,-3000.0,16500.0,330.0
769,平江新城,0,0.0,普通住宅,汇元坊,高,0,0.0,107000959319,306.0,护城河边 4房2厅2卫 精装修 保养好 得房率高_苏州姑苏平江新城汇元坊二手房(苏州链家),2017-11-03,4室2厅,150.16, (共4层),20379,4,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,17000,-500.0,-1000.0,15500.0,232.5
770,胥江,0,0.0,普通住宅,梅亭苑,高,0,0.0,107001392131,235.0,易上高架 出行便利 烟火气浓厚_苏州姑苏胥江梅亭苑二手房(苏州链家),2017-11-16,4室2厅,134.0, (共5层),17538,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,134.0,0.0,0.0,20000,-500.0,-2000.0,17500.0,234.5
772,胥江,0,0.0,普通住宅,奥林花园,高,0,0.0,107000742751,450.0,房子满五年不唯一，房东换房诚心出售，靠河中间楼层，_苏州姑苏胥江奥林花园二手房(苏州链家),2017-11-23,5室3厅,223.0, (共5层),20180,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,223.0,0.0,0.0,20000,-500.0,-2000.0,17500.0,390.25
773,石路,2,37.08,普通住宅,凯旋花园,高,0,0.0,107000958851,339.0,五楼楼复式的，大六房，实用面积大。_苏州姑苏石路凯旋花园二手房(苏州链家),2017-11-25,6室2厅,134.76, (共5层),25156,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,134.0,0.0,0.0,20000,-500.0,854.0,20354.0,272.7436
775,胥江,0,0.0,普通住宅,广大家园,高,0,0.0,107002290613,220.0,广大家园 自住精装修 看房方便 拎包入住_苏州姑苏胥江广大家园二手房(苏州链家),2017-12-13,4室2厅,118.22, (共5层),18610,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,118.0,0.0,0.0,20000,-500.0,-2000.0,17500.0,206.5
776,葑门,0,0.0,普通住宅,现代花园,高,0,0.0,107000813157,265.0,业主自住，精装修，满五年不唯一有独库_苏州姑苏葑门现代花园二手房(苏州链家),2017-12-15,4室3厅,128.6, (共5层),20607,5,,2000.0,0.0,1.0,1.0,0.0,0.0,0.0,128.0,0.0,0.0,20000,-500.0,-2000.0,17500.0,224.0
777,平江新城,0,0.0,普通住宅,新天地家园北区,高,0,0.0,107001463985,350.0,纯毛坯  近火车站 满二年 善耕草桥 大晒台独库_苏州姑苏平江新城新天地家园北区二手房(苏州链家),2017-12-15,5室2厅,197.0, (共5层),17767,5,,2000.0,0.0,1.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,17000,-500.0,-2000.0,14500.0,285.65
